,No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM2.5
37235,37236,2014,4,1,11,1,9.0,52.3,1016.0,19.0,NE,4.0,0.0,0.0,44.333333333333336
37236,37237,2014,4,1,12,1,10.0,55.93,1015.0,19.0,NE,8.0,0.0,0.0,37.333333333333336
37237,37238,2014,4,1,13,1,9.0,52.3,1015.0,19.0,SE,5.0,0.0,0.0,32.666666666666664
37238,37239,2014,4,1,14,1,8.0,48.87,1014.0,19.0,SE,9.0,0.0,0.0,32.0
37239,37240,2014,4,1,15,1,7.0,45.65,1014.0,19.0,NE,4.0,0.0,0.0,31.0
37240,37241,2014,4,1,16,1,7.0,45.65,1013.0,19.0,NE,8.0,0.0,0.0,27.0
37241,37242,2014,4,1,17,1,4.0,39.46,1013.0,18.0,NE,13.0,0.0,0.0,28.333333333333332
37242,37243,2014,4,1,18,1,3.0,39.16,1014.0,17.0,SE,4.0,0.0,0.0,30.666666666666668
37243,37244,2014,4,1,19,1,4.0,44.78,1015.0,16.0,NE,3.0,0.0,0.0,40.666666666666664
37244,37245,2014,4,1,20,1,5.0,48.03,1015.0,16.0,NE,6.0,0.0,0.0,45.333333333333336
37245,37246,2014,4,1,21,1,7.0,58.79,1016.0,15.0,SE,2.0,0.0,0.0,47.666666666666664
37246,37247,2014,4,1,22,1,7.0,58.79,1016.0,15.0,NE,2.0,0.0,0.0,51.0
37247,37248,2014,4,1,23,1,7.0,58.79,1016.0,15.0,NE,4.0,0.0,0.0,48.0
37248,37249,2014,4,2,0,1,7.0,62.71,1015.0,14.0,NE,5.0,0.0,0.0,46.666666666666664
37249,37250,2014,4,2,1,1,7.0,62.71,1015.0,14.0,NE,6.0,0.0,0.0,48.0
37250,37251,2014,4,2,2,1,7.0,71.47,1015.0,12.0,NE,8.0,0.0,0.0,45.666666666666664
37251,37252,2014,4,2,3,1,8.0,76.52,1015.0,12.0,NE,10.0,0.0,0.0,48.0
37252,37253,2014,4,2,4,1,8.0,81.75,1014.0,11.0,NE,13.0,0.0,0.0,54.666666666666664
37253,37254,2014,4,2,5,1,8.0,81.75,1014.0,11.0,NE,16.0,0.0,0.0,56.333333333333336
37254,37255,2014,4,2,6,1,10.0,82.01,1015.0,13.0,NE,19.0,0.0,0.0,57.0
37255,37256,2014,4,2,7,1,11.0,87.66,1015.0,13.0,NE,21.0,0.0,0.0,56.333333333333336
37256,37257,2014,4,2,8,1,11.0,82.14,1016.0,14.0,NE,23.0,0.0,0.0,56.666666666666664
37257,37258,2014,4,2,9,1,12.0,82.27,1016.0,15.0,NE,25.0,0.0,0.0,52.666666666666664
37258,37259,2014,4,2,10,1,12.0,77.17,1017.0,16.0,SE,4.0,0.0,0.0,47.666666666666664
37259,37260,2014,4,2,11,1,12.0,77.17,1017.0,16.0,SE,8.0,0.0,0.0,43.0
37260,37261,2014,4,2,12,1,12.0,72.42,1017.0,17.0,SE,13.0,0.0,0.0,42.333333333333336
37261,37262,2014,4,2,13,1,11.0,63.64,1016.0,18.0,SE,17.0,0.0,0.0,40.0
37262,37263,2014,4,2,14,1,11.0,63.64,1015.0,18.0,SE,23.0,0.0,0.0,35.666666666666664
37263,37264,2014,4,2,15,1,12.0,67.99,1015.0,18.0,SE,27.0,0.0,0.0,30.666666666666668
37264,37265,2014,4,2,16,1,10.0,59.54,1015.0,18.0,SE,31.0,0.0,0.0,35.0
37265,37266,2014,4,2,17,1,11.0,63.64,1015.0,18.0,SE,34.0,0.0,0.0,36.0
37266,37267,2014,4,2,18,1,10.0,59.54,1015.0,18.0,SE,37.0,0.0,0.0,40.666666666666664
37267,37268,2014,4,2,19,1,11.0,67.78,1015.0,17.0,NE,3.0,0.0,0.0,44.666666666666664
37268,37269,2014,4,2,20,1,11.0,67.78,1016.0,17.0,SE,3.0,0.0,0.0,42.666666666666664
37269,37270,2014,4,2,21,1,11.0,72.23,1016.0,16.0,NE,3.0,0.0,0.0,44.333333333333336
37270,37271,2014,4,2,22,1,10.0,67.57,1016.0,16.0,NE,5.0,0.0,0.0,49.666666666666664
37271,37272,2014,4,2,23,1,10.0,67.57,1016.0,16.0,NE,7.0,0.0,0.0,53.333333333333336
37272,37273,2014,4,3,0,1,10.0,67.57,1016.0,16.0,SE,2.0,0.0,0.0,55.5
37273,37274,2014,4,3,1,1,10.0,72.04,1016.0,15.0,SE,5.0,0.0,0.0,53.666666666666664
37274,37275,2014,4,3,2,1,10.0,72.04,1015.0,15.0,NE,2.0,0.0,0.0,46.666666666666664
37275,37276,2014,4,3,3,1,11.0,77.01,1015.0,15.0,NE,4.0,0.0,0.0,47.333333333333336
37276,37277,2014,4,3,4,1,10.0,72.04,1015.0,15.0,NE,6.0,0.0,0.0,55.0
37277,37278,2014,4,3,5,1,9.0,67.36,1015.0,15.0,NE,9.0,0.0,0.0,51.666666666666664
37278,37279,2014,4,3,6,1,10.0,72.04,1015.0,15.0,NE,11.0,0.0,0.0,52.666666666666664
37279,37280,2014,4,3,7,1,11.0,77.01,1015.0,15.0,NE,13.0,0.0,0.0,56.333333333333336
37280,37281,2014,4,3,8,1,12.0,77.17,1016.0,16.0,NE,15.0,0.0,0.0,58.666666666666664
37281,37282,2014,4,3,9,1,12.0,77.17,1017.0,16.0,NE,18.0,0.1,0.1,60.666666666666664
37282,37283,2014,4,3,10,1,12.0,72.42,1017.0,17.0,NE,21.0,0.0,0.0,60.0
37283,37284,2014,4,3,11,1,10.0,55.93,1017.0,19.0,NE,25.0,0.0,0.0,54.333333333333336
37284,37285,2014,4,3,12,1,8.0,45.93,1017.0,20.0,NE,29.0,0.0,0.0,43.666666666666664
37285,37286,2014,4,3,13,1,7.0,42.9,1016.0,20.0,NE,33.0,0.0,0.0,33.666666666666664
37286,37287,2014,4,3,14,1,7.0,40.34,1016.0,21.0,NE,38.0,0.0,0.0,36.0
37287,37288,2014,4,3,15,1,6.0,37.65,1016.0,21.0,NE,44.0,0.0,0.0,36.666666666666664
37288,37289,2014,4,3,16,1,5.0,35.13,1016.0,21.0,NE,50.0,0.0,0.0,37.333333333333336
37289,37290,2014,4,3,17,1,5.0,37.36,1016.0,20.0,NE,56.0,0.0,0.0,35.666666666666664
37290,37291,2014,4,3,18,1,3.0,39.16,1017.0,17.0,NE,62.0,0.0,0.0,34.0
37291,37292,2014,4,3,19,1,4.0,44.78,1018.0,16.0,NE,67.0,0.0,0.0,33.666666666666664
37292,37293,2014,4,3,20,1,7.0,62.71,1019.0,14.0,NE,77.0,0.0,0.0,59.0
37293,37294,2014,4,3,21,1,2.0,50.36,1021.0,12.0,NE,86.0,0.0,0.0,50.333333333333336
37294,37295,2014,4,3,22,1,1.0,46.88,1020.0,12.0,NE,95.0,0.0,0.0,31.0
37295,37296,2014,4,3,23,1,1.0,46.88,1021.0,12.0,NE,103.0,0.0,0.0,21.0
37296,37297,2014,4,4,0,1,1.0,50.08,1021.0,11.0,NE,109.0,0.0,0.0,18.0
37297,37298,2014,4,4,1,1,-1.0,46.29,1022.0,10.0,NE,112.0,0.0,0.0,16.333333333333332
37298,37299,2014,4,4,2,1,-1.0,49.51,1021.0,9.0,NE,114.0,0.0,0.0,16.666666666666668
37299,37300,2014,4,4,3,1,1.0,57.25,1021.0,9.0,NW,2.0,0.0,0.0,18.333333333333332
37300,37301,2014,4,4,4,1,1.0,57.25,1020.0,9.0,NW,4.0,0.0,0.0,27.0
37301,37302,2014,4,4,5,1,2.0,61.51,1021.0,9.0,NW,5.0,0.0,0.0,34.0
37302,37303,2014,4,4,6,1,2.0,61.51,1021.0,9.0,NW,8.0,0.0,0.0,43.333333333333336
37303,37304,2014,4,4,7,1,3.0,61.76,1021.0,10.0,NW,10.0,0.0,0.0,49.0
37304,37305,2014,4,4,8,1,1.0,46.88,1021.0,12.0,NW,15.0,0.0,0.0,52.666666666666664
37305,37306,2014,4,4,9,1,-2.0,33.05,1021.0,14.0,NW,20.0,0.0,0.0,47.666666666666664
37306,37307,2014,4,4,10,1,-6.0,20.19,1021.0,17.0,NW,26.0,0.0,0.0,41.333333333333336
37307,37308,2014,4,4,11,1,-8.0,16.25,1020.0,18.0,NW,30.0,0.0,0.0,38.666666666666664
37308,37309,2014,4,4,12,1,-5.0,20.46,1019.0,18.0,NW,34.0,0.0,0.0,48.333333333333336
37309,37310,2014,4,4,13,1,-4.0,20.72,1018.0,19.0,NW,40.0,0.0,0.0,56.333333333333336
37310,37311,2014,4,4,14,1,-2.0,22.61,1017.0,20.0,NW,44.0,0.0,0.0,63.666666666666664
37311,37312,2014,4,4,15,1,-4.0,20.72,1017.0,19.0,NW,47.0,0.0,0.0,75.0
37312,37313,2014,4,4,16,1,-4.0,19.48,1016.0,20.0,NW,50.0,0.0,0.0,70.66666666666667
37313,37314,2014,4,4,17,1,-3.0,22.33,1015.0,19.0,SW,4.0,0.0,0.0,69.66666666666667
37314,37315,2014,4,4,18,1,-3.0,23.77,1015.0,18.0,SW,7.0,0.0,0.0,64.0
37315,37316,2014,4,4,19,1,-2.0,27.27,1016.0,17.0,SW,9.0,0.0,0.0,63.0
37316,37317,2014,4,4,20,1,3.0,44.49,1016.0,15.0,SE,4.0,0.0,0.0,68.33333333333333
37317,37318,2014,4,4,21,1,4.0,50.92,1016.0,14.0,SE,7.0,0.0,0.0,72.0
37318,37319,2014,4,4,22,1,4.0,50.92,1017.0,14.0,SE,9.0,0.0,0.0,75.0
37319,37320,2014,4,4,23,1,5.0,58.29,1016.0,13.0,SE,13.0,0.0,0.0,72.33333333333333
37320,37321,2014,4,5,0,1,5.0,58.29,1016.0,13.0,SE,17.0,0.0,0.0,60.0
37321,37322,2014,4,5,1,1,4.0,54.35,1016.0,13.0,SE,22.0,0.0,0.0,61.0
37322,37323,2014,4,5,2,1,4.0,58.03,1015.0,12.0,SE,25.0,0.0,0.0,57.666666666666664
37323,37324,2014,4,5,3,1,5.0,66.49,1015.0,11.0,SW,2.0,0.0,0.0,56.0
37324,37325,2014,4,5,4,1,5.0,71.07,1015.0,10.0,SE,3.0,0.0,0.0,57.0
37325,37326,2014,4,5,5,1,5.0,71.07,1015.0,10.0,SW,1.0,0.0,0.0,64.33333333333333
37326,37327,2014,4,5,6,1,6.0,76.18,1016.0,10.0,SW,2.0,0.0,0.0,67.0
37327,37328,2014,4,5,7,1,8.0,71.66,1016.0,13.0,SW,4.0,0.0,0.0,71.66666666666667
37328,37329,2014,4,5,8,1,7.0,55.15,1017.0,16.0,SW,6.0,0.0,0.0,85.66666666666667
37329,37330,2014,4,5,9,1,5.0,42.32,1017.0,18.0,NW,3.0,0.0,0.0,111.33333333333333
37330,37331,2014,4,5,10,1,4.0,34.83,1018.0,20.0,NW,8.0,0.0,0.0,126.33333333333333
37331,37332,2014,4,5,11,1,4.0,32.75,1018.0,21.0,NE,5.0,0.0,0.0,134.33333333333334
37332,37333,2014,4,5,12,1,8.0,48.87,1019.0,19.0,NE,14.0,0.0,0.0,104.33333333333333
37333,37334,2014,4,5,13,1,3.0,36.77,1019.0,18.0,NE,23.0,0.0,0.0,54.666666666666664
37334,37335,2014,4,5,14,1,1.0,36.17,1020.0,16.0,NE,32.0,0.0,0.0,33.333333333333336
37335,37336,2014,4,5,15,1,1.0,33.95,1020.0,17.0,NE,40.0,0.0,0.0,28.333333333333332
37336,37337,2014,4,5,16,1,-4.0,25.04,1020.0,16.0,NE,49.0,0.0,0.0,25.0
37337,37338,2014,4,5,17,1,-3.0,30.68,1021.0,14.0,NE,58.0,0.0,0.0,19.666666666666668
37338,37339,2014,4,5,18,1,-4.0,30.39,1021.0,13.0,NE,67.0,0.0,0.0,18.333333333333332
37339,37340,2014,4,5,19,1,-4.0,32.45,1023.0,12.0,NE,73.0,0.0,0.0,16.666666666666668
37340,37341,2014,4,5,20,1,-2.0,40.23,1024.0,11.0,NE,79.0,0.0,0.0,15.666666666666666
37341,37342,2014,4,5,21,1,-1.0,46.29,1024.0,10.0,NE,84.0,0.0,0.0,15.666666666666666
37342,37343,2014,4,5,22,1,0.0,49.8,1025.0,10.0,NE,89.0,0.0,0.0,16.666666666666668
37343,37344,2014,4,5,23,1,0.0,49.8,1026.0,10.0,NE,93.0,0.0,0.0,20.0
37344,37345,2014,4,6,0,1,-1.0,49.51,1026.0,9.0,NE,96.0,0.0,0.0,19.0
37345,37346,2014,4,6,1,1,-4.0,39.63,1026.0,9.0,NE,99.0,0.0,0.0,17.333333333333332
37346,37347,2014,4,6,2,1,-4.0,39.63,1026.0,9.0,NE,101.0,0.0,0.0,18.333333333333332
37347,37348,2014,4,6,3,1,-3.0,45.7,1026.0,8.0,NE,104.0,0.0,0.0,16.333333333333332
37348,37349,2014,4,6,4,1,-3.0,42.71,1026.0,9.0,NE,105.0,0.0,0.0,15.0
37349,37350,2014,4,6,5,1,-3.0,45.7,1026.0,8.0,cv,0.0,0.0,0.0,20.0
37350,37351,2014,4,6,6,1,-2.0,52.7,1026.0,7.0,cv,0.0,0.0,0.0,17.0
37351,37352,2014,4,6,7,1,0.0,43.6,1027.0,12.0,SW,1.0,0.0,0.0,17.333333333333332
37352,37353,2014,4,6,8,1,-5.0,30.09,1027.0,12.0,NE,3.0,0.0,0.0,18.666666666666668
37353,37354,2014,4,6,9,1,-10.0,17.92,1027.0,14.0,NE,8.0,0.0,0.0,17.0
37354,37355,2014,4,6,10,1,-7.0,21.24,1027.0,15.0,NE,14.0,0.0,0.0,15.0
37355,37356,2014,4,6,11,1,-6.0,21.51,1026.0,16.0,SE,4.0,0.0,0.0,16.333333333333332
37356,37357,2014,4,6,12,1,-7.0,18.7,1025.0,17.0,NE,6.0,0.0,0.0,17.0
37357,37358,2014,4,6,13,1,-7.0,18.7,1024.0,17.0,NE,11.0,0.0,0.0,17.0
37358,37359,2014,4,6,14,1,-8.0,17.3,1023.0,17.0,SE,6.0,0.0,0.0,15.333333333333334
37359,37360,2014,4,6,15,1,-8.0,17.3,1023.0,17.0,SE,12.0,0.0,0.0,14.333333333333334
37360,37361,2014,4,6,16,1,-7.0,19.92,1023.0,16.0,SE,17.0,0.0,0.0,16.333333333333332
37361,37362,2014,4,6,17,1,-7.0,21.24,1023.0,15.0,SE,23.0,0.0,0.0,20.0
37362,37363,2014,4,6,18,1,-4.0,30.39,1023.0,13.0,SE,28.0,0.0,0.0,21.0
37363,37364,2014,4,6,19,1,-4.0,32.45,1024.0,12.0,SE,34.0,0.0,0.0,23.666666666666668
37364,37365,2014,4,6,20,1,-2.0,37.66,1024.0,12.0,SE,39.0,0.0,0.0,21.0
37365,37366,2014,4,6,21,1,-2.0,37.66,1024.0,12.0,SE,44.0,0.0,0.0,17.333333333333332
37366,37367,2014,4,6,22,1,1.0,46.88,1023.0,12.0,SE,49.0,0.0,0.0,17.666666666666668
37367,37368,2014,4,6,23,1,1.0,46.88,1022.0,12.0,SE,55.0,0.0,0.0,17.0
37368,37369,2014,4,7,0,1,1.0,46.88,1022.0,12.0,SE,62.0,0.0,0.0,14.0
37369,37370,2014,4,7,1,1,1.0,46.88,1021.0,12.0,SE,68.0,0.0,0.0,12.0
37370,37371,2014,4,7,2,1,2.0,50.36,1021.0,12.0,SE,74.0,0.0,0.0,13.666666666666666
37371,37372,2014,4,7,3,1,2.0,50.36,1020.0,12.0,SE,79.0,0.0,0.0,16.333333333333332
37372,37373,2014,4,7,4,1,3.0,54.08,1020.0,12.0,SE,86.0,0.0,0.0,14.5
37373,37374,2014,4,7,5,1,5.0,71.07,1020.0,10.0,SE,92.0,0.2,0.2,19.0
37374,37375,2014,4,7,6,1,6.0,76.18,1020.0,10.0,SE,96.0,0.1,0.3,20.0
37375,37376,2014,4,7,7,1,7.0,81.61,1020.0,10.0,SE,101.0,0.0,0.0,21.0
37376,37377,2014,4,7,8,1,8.0,87.38,1020.0,10.0,SE,106.0,0.0,0.0,26.666666666666668
37377,37378,2014,4,7,9,1,8.0,81.75,1020.0,11.0,SE,111.0,0.0,0.0,30.0
37378,37379,2014,4,7,10,1,9.0,81.88,1020.0,12.0,SE,116.0,0.0,0.0,33.0
37379,37380,2014,4,7,11,1,9.0,76.68,1019.0,13.0,SW,8.0,0.0,0.0,34.333333333333336
37380,37381,2014,4,7,12,1,9.0,67.36,1018.0,15.0,SW,15.0,0.0,0.0,38.333333333333336
37381,37382,2014,4,7,13,1,9.0,63.18,1018.0,16.0,SW,22.0,0.0,0.0,45.0
37382,37383,2014,4,7,14,1,8.0,52.02,1017.0,18.0,SW,28.0,0.0,0.0,40.666666666666664
37383,37384,2014,4,7,15,1,9.0,55.67,1016.0,18.0,SE,5.0,0.0,0.0,44.333333333333336
37384,37385,2014,4,7,16,1,9.0,59.29,1015.0,17.0,SE,9.0,0.0,0.0,49.0
37385,37386,2014,4,7,17,1,9.0,59.29,1016.0,17.0,SW,4.0,0.0,0.0,51.666666666666664
37386,37387,2014,4,7,18,1,9.0,63.18,1016.0,16.0,SE,3.0,0.0,0.0,57.0
37387,37388,2014,4,7,19,1,9.0,67.36,1016.0,15.0,SE,8.0,0.0,0.0,56.666666666666664
37388,37389,2014,4,7,20,1,9.0,71.85,1017.0,14.0,SE,11.0,0.0,0.0,55.666666666666664
37389,37390,2014,4,7,21,1,8.0,67.15,1017.0,14.0,SE,14.0,0.0,0.0,57.333333333333336
37390,37391,2014,4,7,22,1,9.0,71.85,1017.0,14.0,SE,18.0,0.0,0.0,54.0
37391,37392,2014,4,7,23,1,9.0,71.85,1017.0,14.0,SE,21.0,0.0,0.0,51.5
37392,37393,2014,4,8,0,1,9.0,71.85,1016.0,14.0,SE,24.0,0.0,0.0,48.666666666666664
37393,37394,2014,4,8,1,1,9.0,71.85,1016.0,14.0,SE,27.0,0.3,0.3,45.0
37394,37395,2014,4,8,2,1,10.0,82.01,1016.0,13.0,SE,29.0,1.8,2.1,41.666666666666664
37395,37396,2014,4,8,3,1,11.0,87.66,1016.0,13.0,SE,31.0,0.0,0.0,40.666666666666664
37396,37397,2014,4,8,4,1,11.0,87.66,1016.0,13.0,SE,32.0,0.1,0.1,43.666666666666664
37397,37398,2014,4,8,5,1,11.0,87.66,1016.0,13.0,SE,34.0,0.0,0.0,47.666666666666664
37398,37399,2014,4,8,6,1,11.0,87.66,1016.0,13.0,SE,35.0,0.0,0.0,49.333333333333336
37399,37400,2014,4,8,7,1,11.0,87.66,1017.0,13.0,cv,0.0,0.0,0.0,52.333333333333336
37400,37401,2014,4,8,8,1,11.0,82.14,1017.0,14.0,SE,2.0,0.1,0.1,58.333333333333336
37401,37402,2014,4,8,9,1,13.0,82.4,1017.0,16.0,cv,0.0,0.0,0.0,68.33333333333333
37402,37403,2014,4,8,10,1,13.0,77.32,1017.0,17.0,NE,1.0,0.0,0.0,90.66666666666667
37403,37404,2014,4,8,11,1,14.0,72.78,1017.0,19.0,SW,3.0,0.0,0.0,101.0
37404,37405,2014,4,8,12,1,13.0,60.27,1016.0,21.0,cv,1.0,0.0,0.0,112.0
37405,37406,2014,4,8,13,1,13.0,56.69,1016.0,22.0,cv,2.0,0.0,0.0,115.33333333333333
37406,37407,2014,4,8,14,1,12.0,53.1,1015.0,22.0,NE,3.0,0.0,0.0,101.66666666666667
37407,37408,2014,4,8,15,1,9.0,43.47,1014.0,22.0,NE,6.0,0.0,0.0,83.66666666666667
37408,37409,2014,4,8,16,1,10.0,46.49,1014.0,22.0,NE,10.0,0.0,0.0,75.0
37409,37410,2014,4,8,17,1,11.0,52.83,1015.0,21.0,NE,14.0,0.0,0.0,74.33333333333333
37410,37411,2014,4,8,18,1,12.0,60.03,1015.0,20.0,SE,4.0,0.0,0.0,62.666666666666664
37411,37412,2014,4,8,19,1,12.0,67.99,1016.0,18.0,SE,8.0,0.0,0.0,61.666666666666664
37412,37413,2014,4,8,20,1,11.0,67.78,1016.0,17.0,SE,11.0,0.0,0.0,64.66666666666667
37413,37414,2014,4,8,21,1,11.0,72.23,1017.0,16.0,SE,14.0,0.0,0.0,65.33333333333333
37414,37415,2014,4,8,22,1,12.0,82.27,1017.0,15.0,SE,17.0,0.0,0.0,66.66666666666667
37415,37416,2014,4,8,23,1,12.0,82.27,1017.0,15.0,SE,20.0,0.0,0.0,72.33333333333333
37416,37417,2014,4,9,0,1,12.0,87.75,1017.0,14.0,SE,23.0,0.0,0.0,62.0
37417,37418,2014,4,9,1,1,12.0,87.75,1017.0,14.0,SE,27.0,0.0,0.0,65.33333333333333
37418,37419,2014,4,9,2,1,12.0,87.75,1016.0,14.0,SE,30.0,0.0,0.0,69.0
37419,37420,2014,4,9,3,1,12.0,87.75,1016.0,14.0,SE,32.0,0.0,0.0,66.0
37420,37421,2014,4,9,4,1,11.0,87.66,1016.0,13.0,SW,2.0,0.0,0.0,64.66666666666667
37421,37422,2014,4,9,5,1,11.0,87.66,1017.0,13.0,SE,1.0,0.0,0.0,70.0
37422,37423,2014,4,9,6,1,11.0,87.66,1017.0,13.0,SE,3.0,0.0,0.0,65.33333333333333
37423,37424,2014,4,9,7,1,11.0,87.66,1018.0,13.0,NE,2.0,0.0,0.0,61.666666666666664
37424,37425,2014,4,9,8,1,11.0,82.14,1018.0,14.0,SE,2.0,0.0,0.0,58.666666666666664
37425,37426,2014,4,9,9,1,11.0,72.23,1018.0,16.0,SE,4.0,0.0,0.0,64.66666666666667
37426,37427,2014,4,9,10,1,12.0,72.42,1019.0,17.0,NW,2.0,0.0,0.0,75.33333333333333
37427,37428,2014,4,9,11,1,12.0,60.03,1018.0,20.0,NW,3.0,0.0,0.0,84.33333333333333
37428,37429,2014,4,9,12,1,11.0,49.7,1017.0,22.0,cv,2.0,0.0,0.0,92.33333333333333
37429,37430,2014,4,9,13,1,10.0,43.76,1016.0,23.0,SE,3.0,0.0,0.0,94.0
37430,37431,2014,4,9,14,1,9.0,38.53,1015.0,24.0,SW,3.0,0.0,0.0,83.33333333333333
37431,37432,2014,4,9,15,1,9.0,38.53,1015.0,24.0,NE,2.0,0.0,0.0,77.66666666666667
37432,37433,2014,4,9,16,1,12.0,53.1,1015.0,22.0,SE,5.0,0.0,0.0,68.66666666666667
37433,37434,2014,4,9,17,1,12.0,56.44,1015.0,21.0,SE,10.0,0.0,0.0,62.666666666666664
37434,37435,2014,4,9,18,1,12.0,63.87,1015.0,19.0,SE,15.0,0.0,0.0,56.333333333333336
37435,37436,2014,4,9,19,1,11.0,63.64,1015.0,18.0,SE,19.0,0.0,0.0,57.0
37436,37437,2014,4,9,20,1,11.0,72.23,1016.0,16.0,SE,23.0,0.0,0.0,56.666666666666664
37437,37438,2014,4,9,21,1,11.0,77.01,1017.0,15.0,SE,26.0,0.0,0.0,65.33333333333333
37438,37439,2014,4,9,22,1,11.0,77.01,1017.0,15.0,SE,29.0,0.0,0.0,68.66666666666667
37439,37440,2014,4,9,23,1,11.0,82.14,1017.0,14.0,SE,32.0,0.0,0.0,66.0
37440,37441,2014,4,10,0,1,11.0,82.14,1018.0,14.0,SE,35.0,0.0,0.0,61.333333333333336
37441,37442,2014,4,10,1,1,11.0,82.14,1017.0,14.0,SE,37.0,0.0,0.0,59.666666666666664
37442,37443,2014,4,10,2,1,11.0,82.14,1017.0,14.0,SE,40.0,0.0,0.0,57.666666666666664
37443,37444,2014,4,10,3,1,11.0,87.66,1017.0,13.0,SE,43.0,0.0,0.0,54.0
37444,37445,2014,4,10,4,1,10.0,82.01,1017.0,13.0,SE,46.0,0.0,0.0,55.666666666666664
37445,37446,2014,4,10,5,1,10.0,82.01,1017.0,13.0,SE,49.0,0.0,0.0,51.333333333333336
37446,37447,2014,4,10,6,1,10.0,82.01,1018.0,13.0,NE,1.0,0.0,0.0,52.666666666666664
37447,37448,2014,4,10,7,1,11.0,77.01,1018.0,15.0,SE,2.0,0.0,0.0,55.0
37448,37449,2014,4,10,8,1,10.0,63.41,1019.0,17.0,SE,4.0,0.0,0.0,64.33333333333333
37449,37450,2014,4,10,9,1,8.0,45.93,1019.0,20.0,SE,7.0,0.0,0.0,76.66666666666667
37450,37451,2014,4,10,10,1,7.0,37.95,1019.0,22.0,SE,10.0,0.0,0.0,82.0
37451,37452,2014,4,10,11,1,8.0,36.0,1019.0,24.0,SE,13.0,0.0,0.0,84.0
37452,37453,2014,4,10,12,1,4.0,25.72,1017.0,25.0,SE,16.0,0.0,0.0,75.66666666666667
37453,37454,2014,4,10,13,1,4.0,22.86,1017.0,27.0,SW,2.0,0.0,0.0,62.666666666666664
37454,37455,2014,4,10,14,1,1.0,19.58,1016.0,26.0,SE,3.0,0.0,0.0,52.666666666666664
37455,37456,2014,4,10,15,1,1.0,19.58,1015.0,26.0,SE,7.0,0.0,0.0,47.0
37456,37457,2014,4,10,16,1,1.0,19.58,1015.0,26.0,SE,12.0,0.0,0.0,44.333333333333336
37457,37458,2014,4,10,17,1,3.0,25.45,1015.0,24.0,SE,17.0,0.0,0.0,42.333333333333336
37458,37459,2014,4,10,18,1,0.0,23.15,1015.0,22.0,SE,21.0,0.0,0.0,47.333333333333336
37459,37460,2014,4,10,19,1,3.0,32.46,1015.0,20.0,NE,5.0,0.0,0.0,52.0
37460,37461,2014,4,10,20,1,5.0,39.75,1016.0,19.0,SE,4.0,0.0,0.0,60.0
37461,37462,2014,4,10,21,1,7.0,51.75,1017.0,17.0,SE,7.0,0.0,0.0,64.33333333333333
37462,37463,2014,4,10,22,1,8.0,59.04,1017.0,16.0,SE,13.0,0.0,0.0,60.666666666666664
37463,37464,2014,4,10,23,1,8.0,62.95,1017.0,15.0,SE,18.0,0.0,0.0,60.333333333333336
37464,37465,2014,4,11,0,1,9.0,71.85,1017.0,14.0,SE,21.0,0.0,0.0,53.5
37465,37466,2014,4,11,1,1,10.0,76.84,1016.0,14.0,SE,25.0,0.0,0.0,56.666666666666664
37466,37467,2014,4,11,2,1,9.0,76.68,1016.0,13.0,SE,30.0,0.0,0.0,54.0
37467,37468,2014,4,11,3,1,9.0,76.68,1015.0,13.0,SE,35.0,0.0,0.0,52.0
37468,37469,2014,4,11,4,1,9.0,76.68,1015.0,13.0,SE,39.0,0.0,0.0,50.333333333333336
37469,37470,2014,4,11,5,1,9.0,81.88,1015.0,12.0,SE,44.0,0.0,0.0,52.0
37470,37471,2014,4,11,6,1,9.0,76.68,1016.0,13.0,SE,47.0,0.0,0.0,51.0
37471,37472,2014,4,11,7,1,9.0,76.68,1016.0,13.0,SE,52.0,0.0,0.0,49.333333333333336
37472,37473,2014,4,11,8,1,9.0,67.36,1016.0,15.0,SE,56.0,0.0,0.0,52.0
37473,37474,2014,4,11,9,1,8.0,59.04,1016.0,16.0,SE,61.0,0.0,0.0,55.333333333333336
37474,37475,2014,4,11,10,1,9.0,52.3,1016.0,19.0,SE,65.0,0.0,0.0,54.333333333333336
37475,37476,2014,4,11,11,1,9.0,49.15,1015.0,20.0,SE,70.0,0.0,0.0,55.333333333333336
37476,37477,2014,4,11,12,1,8.0,40.63,1014.0,22.0,SE,76.0,0.0,0.0,53.666666666666664
37477,37478,2014,4,11,13,1,8.0,40.63,1013.0,22.0,SE,81.0,0.0,0.0,53.0
37478,37479,2014,4,11,14,1,8.0,43.19,1013.0,21.0,SE,86.0,0.0,0.0,50.0
37479,37480,2014,4,11,15,1,8.0,40.63,1012.0,22.0,SE,90.0,0.0,0.0,51.333333333333336
37480,37481,2014,4,11,16,1,8.0,45.93,1012.0,20.0,SE,96.0,0.0,0.0,56.333333333333336
37481,37482,2014,4,11,17,1,11.0,63.64,1013.0,18.0,SE,102.0,0.0,0.0,50.0
37482,37483,2014,4,11,18,1,12.0,72.42,1013.0,17.0,SE,107.0,0.1,0.1,49.333333333333336
37483,37484,2014,4,11,19,1,12.0,77.17,1013.0,16.0,SE,112.0,0.8,0.9,49.666666666666664
37484,37485,2014,4,11,20,1,13.0,87.84,1013.0,15.0,SE,117.0,0.7,1.6,47.333333333333336
