,No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM2.5
41572,41573,2014,9,29,4,3,18.0,78.09,1014.0,22.0,cv,2.0,0.0,0.0,85.0
41573,41574,2014,9,29,5,3,18.0,83.01,1014.0,21.0,cv,3.0,0.0,0.0,91.66666666666667
41574,41575,2014,9,29,6,3,19.0,88.37,1014.0,21.0,cv,4.0,0.0,0.0,97.33333333333333
41575,41576,2014,9,29,7,3,18.0,83.01,1014.0,21.0,cv,5.0,0.0,0.0,116.66666666666667
41576,41577,2014,9,29,8,3,18.0,78.09,1015.0,22.0,SW,2.0,0.0,0.0,113.66666666666667
41577,41578,2014,9,29,9,3,19.0,83.13,1016.0,22.0,cv,0.0,0.0,0.0,111.33333333333333
41578,41579,2014,9,29,10,3,19.0,73.67,1017.0,24.0,cv,1.0,0.0,0.0,99.0
41579,41580,2014,9,29,11,3,19.0,69.4,1017.0,25.0,cv,2.0,0.0,0.0,92.66666666666667
41580,41581,2014,9,29,12,3,18.0,61.44,1016.0,26.0,cv,3.0,0.0,0.0,56.333333333333336
41581,41582,2014,9,29,13,3,17.0,57.69,1015.0,26.0,cv,4.0,0.0,0.0,45.333333333333336
41582,41583,2014,9,29,14,3,16.0,51.05,1014.0,27.0,SW,2.0,0.0,0.0,27.333333333333332
41583,41584,2014,9,29,15,3,15.0,45.16,1014.0,28.0,cv,2.0,0.0,0.0,21.666666666666668
41584,41585,2014,9,29,16,3,15.0,45.16,1013.0,28.0,SE,3.0,0.0,0.0,21.666666666666668
41585,41586,2014,9,29,17,3,15.0,42.62,1013.0,29.0,cv,2.0,0.0,0.0,26.333333333333332
41586,41587,2014,9,29,18,3,16.0,51.05,1013.0,27.0,SW,3.0,0.0,0.0,34.333333333333336
41587,41588,2014,9,29,19,3,18.0,65.19,1013.0,25.0,SW,4.0,0.0,0.0,46.666666666666664
41588,41589,2014,9,29,20,3,18.0,69.2,1014.0,24.0,SW,6.0,0.0,0.0,56.333333333333336
41589,41590,2014,9,29,21,3,18.0,73.5,1015.0,23.0,cv,1.0,0.0,0.0,58.0
41590,41591,2014,9,29,22,3,19.0,83.13,1016.0,22.0,cv,1.0,0.0,0.0,60.0
41591,41592,2014,9,29,23,3,19.0,73.67,1016.0,24.0,SE,2.0,0.0,0.0,63.333333333333336
41592,41593,2014,9,30,0,3,19.0,78.24,1016.0,23.0,cv,1.0,0.0,0.0,60.333333333333336
41593,41594,2014,9,30,1,3,18.0,73.5,1016.0,23.0,cv,2.0,0.0,0.0,62.0
41594,41595,2014,9,30,2,3,19.0,88.37,1016.0,21.0,cv,3.0,0.0,0.0,62.666666666666664
41595,41596,2014,9,30,3,3,18.0,83.01,1016.0,21.0,cv,3.0,0.0,0.0,50.0
41596,41597,2014,9,30,4,3,19.0,88.37,1016.0,21.0,cv,3.0,0.0,0.0,44.666666666666664
41597,41598,2014,9,30,5,3,19.0,83.13,1016.0,22.0,SW,2.0,3.8,3.8,49.333333333333336
41598,41599,2014,9,30,6,3,18.0,83.01,1016.0,21.0,cv,1.0,1.2,5.0,58.333333333333336
41599,41600,2014,9,30,7,3,18.0,83.01,1016.0,21.0,cv,1.0,0.3,5.3,78.33333333333333
41600,41601,2014,9,30,8,3,19.0,88.37,1017.0,21.0,cv,1.0,0.0,0.0,70.33333333333333
41601,41602,2014,9,30,9,3,19.0,88.37,1017.0,21.0,cv,2.0,0.3,0.3,81.0
41602,41603,2014,9,30,10,3,19.0,83.13,1018.0,22.0,cv,3.0,0.0,0.0,104.66666666666667
41603,41604,2014,9,30,11,3,19.0,83.13,1018.0,22.0,NW,2.0,0.0,0.0,106.33333333333333
41604,41605,2014,9,30,12,3,19.0,78.24,1017.0,23.0,cv,1.0,0.0,0.0,118.0
41605,41606,2014,9,30,13,3,19.0,78.24,1016.0,23.0,cv,1.0,0.0,0.0,102.66666666666667
41606,41607,2014,9,30,14,3,19.0,78.24,1015.0,23.0,cv,2.0,0.0,0.0,82.33333333333333
41607,41608,2014,9,30,15,3,19.0,73.67,1014.0,24.0,cv,3.0,0.0,0.0,86.66666666666667
41608,41609,2014,9,30,16,3,18.0,69.2,1013.0,24.0,cv,4.0,0.0,0.0,72.33333333333333
41609,41610,2014,9,30,17,3,19.0,73.67,1013.0,24.0,cv,5.0,0.0,0.0,61.333333333333336
41610,41611,2014,9,30,18,3,19.0,73.67,1013.0,24.0,cv,5.0,0.0,0.0,73.66666666666667
41611,41612,2014,9,30,19,3,18.0,69.2,1013.0,24.0,cv,6.0,0.0,0.0,104.33333333333333
41612,41613,2014,9,30,20,3,19.0,78.24,1013.0,23.0,cv,7.0,0.0,0.0,103.0
41613,41614,2014,9,30,21,3,18.0,73.5,1013.0,23.0,SW,1.0,0.0,0.0,97.33333333333333
41614,41615,2014,9,30,22,3,19.0,83.13,1014.0,22.0,cv,1.0,0.0,0.0,90.33333333333333
41615,41616,2014,9,30,23,3,19.0,83.13,1014.0,22.0,NW,1.0,0.0,0.0,95.66666666666667
41616,41617,2014,10,1,0,3,18.0,78.09,1013.0,22.0,cv,1.0,0.3,0.3,72.33333333333333
41617,41618,2014,10,1,1,3,19.0,88.37,1013.0,21.0,cv,2.0,0.1,0.4,96.33333333333333
41618,41619,2014,10,1,2,3,19.0,88.37,1013.0,21.0,cv,2.0,0.0,0.0,103.66666666666667
41619,41620,2014,10,1,3,3,19.0,88.37,1012.0,21.0,cv,2.0,0.0,0.0,97.0
41620,41621,2014,10,1,4,3,19.0,88.37,1012.0,21.0,cv,2.0,0.0,0.0,114.33333333333333
41621,41622,2014,10,1,5,3,19.0,88.37,1012.0,21.0,NW,1.0,0.0,0.0,104.33333333333333
41622,41623,2014,10,1,6,3,19.0,88.37,1013.0,21.0,NW,3.0,0.0,0.0,48.0
41623,41624,2014,10,1,7,3,19.0,88.37,1013.0,21.0,cv,1.0,0.0,0.0,52.666666666666664
41626,41627,2014,10,1,10,3,19.0,88.37,1016.0,21.0,cv,4.0,0.0,0.0,47.333333333333336
41627,41628,2014,10,1,11,3,18.0,78.09,1016.0,22.0,cv,5.0,0.0,0.0,51.666666666666664
41628,41629,2014,10,1,12,3,18.0,69.2,1016.0,24.0,NW,2.0,0.0,0.0,40.666666666666664
41629,41630,2014,10,1,13,3,19.0,65.41,1015.0,26.0,cv,1.0,0.0,0.0,23.0
41630,41631,2014,10,1,14,3,17.0,54.39,1014.0,27.0,NE,3.0,0.0,0.0,14.333333333333334
41631,41632,2014,10,1,15,3,15.0,45.16,1013.0,28.0,NE,7.0,0.0,0.0,14.333333333333334
41632,41633,2014,10,1,16,3,16.0,45.44,1014.0,29.0,NE,10.0,0.0,0.0,18.333333333333332
41633,41634,2014,10,1,17,3,15.0,45.16,1014.0,28.0,SE,2.0,0.0,0.0,19.0
41634,41635,2014,10,1,18,3,15.0,45.16,1014.0,28.0,SE,4.0,0.0,0.0,21.666666666666668
41635,41636,2014,10,1,19,3,17.0,61.21,1015.0,25.0,cv,1.0,0.0,0.0,27.333333333333332
41636,41637,2014,10,1,20,3,17.0,61.21,1016.0,25.0,cv,2.0,0.0,0.0,37.666666666666664
41637,41638,2014,10,1,21,3,18.0,65.19,1017.0,25.0,cv,3.0,0.0,0.0,38.0
41638,41639,2014,10,1,22,3,18.0,69.2,1017.0,24.0,cv,4.0,0.0,0.0,35.666666666666664
41639,41640,2014,10,1,23,3,18.0,78.09,1018.0,22.0,cv,4.0,0.0,0.0,31.666666666666668
41640,41641,2014,10,2,0,3,18.0,73.5,1017.0,23.0,SW,2.0,0.0,0.0,39.0
41641,41642,2014,10,2,1,3,18.0,83.01,1018.0,21.0,cv,0.0,0.0,0.0,42.666666666666664
41642,41643,2014,10,2,2,3,18.0,83.01,1017.0,21.0,SW,1.0,0.0,0.0,38.0
41643,41644,2014,10,2,3,3,19.0,93.98,1017.0,20.0,cv,0.0,0.0,0.0,37.333333333333336
41644,41645,2014,10,2,4,3,18.0,88.28,1017.0,20.0,SW,1.0,0.0,0.0,38.333333333333336
41645,41646,2014,10,2,5,3,19.0,93.98,1017.0,20.0,SW,2.0,0.0,0.0,56.0
41646,41647,2014,10,2,6,3,18.0,88.28,1017.0,20.0,SW,3.0,0.0,0.0,66.0
41647,41648,2014,10,2,7,3,18.0,93.94,1017.0,19.0,SW,4.0,0.0,0.0,69.0
41648,41649,2014,10,2,8,3,19.0,93.98,1018.0,20.0,SW,6.0,0.0,0.0,78.66666666666667
41649,41650,2014,10,2,9,3,19.0,88.37,1018.0,21.0,SW,7.0,0.0,0.0,64.0
41650,41651,2014,10,2,10,3,20.0,83.25,1018.0,23.0,SW,9.0,0.0,0.0,60.5
41651,41652,2014,10,2,11,3,19.0,73.67,1018.0,24.0,SW,11.0,0.0,0.0,55.5
41652,41653,2014,10,2,12,3,19.0,65.41,1017.0,26.0,cv,1.0,0.0,0.0,51.0
41653,41654,2014,10,2,13,3,18.0,57.93,1016.0,27.0,cv,3.0,0.0,0.0,38.0
41654,41655,2014,10,2,14,3,18.0,54.65,1014.0,28.0,SE,3.0,0.0,0.0,29.5
41655,41656,2014,10,2,15,3,17.0,48.42,1013.0,29.0,cv,2.0,0.0,0.0,29.0
41656,41657,2014,10,2,16,3,16.0,45.44,1013.0,29.0,SE,4.0,0.0,0.0,28.0
41657,41658,2014,10,2,17,3,17.0,51.31,1013.0,28.0,SE,7.0,0.0,0.0,30.5
41658,41659,2014,10,2,18,3,18.0,61.44,1013.0,26.0,SE,10.0,0.0,0.0,32.0
41659,41660,2014,10,2,19,3,18.0,65.19,1013.0,25.0,SE,12.0,0.0,0.0,37.5
41660,41661,2014,10,2,20,3,18.0,65.19,1013.0,25.0,SE,14.0,0.0,0.0,42.0
41661,41662,2014,10,2,21,3,18.0,69.2,1014.0,24.0,SE,16.0,0.0,0.0,41.5
41662,41663,2014,10,2,22,3,18.0,78.09,1014.0,22.0,cv,0.0,0.0,0.0,39.5
41663,41664,2014,10,2,23,3,18.0,73.5,1014.0,23.0,SE,2.0,0.0,0.0,38.0
41664,41665,2014,10,3,0,3,18.0,78.09,1014.0,22.0,NE,2.0,0.0,0.0,37.0
41665,41666,2014,10,3,1,3,18.0,78.09,1014.0,22.0,cv,0.0,0.0,0.0,35.0
41666,41667,2014,10,3,2,3,18.0,83.01,1013.0,21.0,SW,1.0,0.0,0.0,34.0
41667,41668,2014,10,3,3,3,18.0,83.01,1013.0,21.0,cv,0.0,0.0,0.0,36.5
41668,41669,2014,10,3,4,3,18.0,83.01,1013.0,21.0,cv,0.0,0.0,0.0,40.5
41669,41670,2014,10,3,5,3,18.0,88.28,1013.0,20.0,SW,1.0,0.0,0.0,45.0
41670,41671,2014,10,3,6,3,18.0,83.01,1013.0,21.0,cv,0.0,0.0,0.0,44.5
41671,41672,2014,10,3,7,3,18.0,83.01,1013.0,21.0,cv,0.0,0.0,0.0,47.5
41672,41673,2014,10,3,8,3,18.0,78.09,1014.0,22.0,NE,2.0,0.0,0.0,45.0
41673,41674,2014,10,3,9,3,18.0,78.09,1014.0,22.0,SE,2.0,0.0,0.0,40.5
41674,41675,2014,10,3,10,3,18.0,78.09,1015.0,22.0,SE,5.0,0.0,0.0,39.5
41675,41676,2014,10,3,11,3,18.0,78.09,1015.0,22.0,NE,2.0,0.0,0.0,39.0
41676,41677,2014,10,3,12,3,19.0,69.4,1014.0,25.0,cv,1.0,0.0,0.0,30.5
41677,41678,2014,10,3,13,3,18.0,65.19,1013.0,25.0,cv,2.0,0.0,0.0,27.5
41678,41679,2014,10,3,14,3,18.0,65.19,1012.0,25.0,SE,2.0,0.0,0.0,29.5
41679,41680,2014,10,3,15,3,18.0,65.19,1011.0,25.0,cv,1.0,0.0,0.0,30.0
41680,41681,2014,10,3,16,3,19.0,73.67,1011.0,24.0,NW,3.0,0.0,0.0,46.0
41681,41682,2014,10,3,17,3,18.0,69.2,1011.0,24.0,NW,7.0,0.0,0.0,51.0
41682,41683,2014,10,3,18,3,18.0,73.5,1012.0,23.0,NW,10.0,0.0,0.0,74.5
41683,41684,2014,10,3,19,3,18.0,73.5,1013.0,23.0,NW,13.0,0.0,0.0,63.0
41684,41685,2014,10,3,20,3,18.0,73.5,1013.0,23.0,NW,15.0,0.0,0.0,56.5
41685,41686,2014,10,3,21,3,18.0,78.09,1014.0,22.0,NW,16.0,0.0,0.0,61.5
41686,41687,2014,10,3,22,3,17.0,73.32,1014.0,22.0,cv,1.0,0.0,0.0,61.0
41687,41688,2014,10,3,23,3,16.0,68.81,1014.0,22.0,cv,1.0,0.0,0.0,51.0
41688,41689,2014,10,4,0,3,17.0,77.94,1013.0,21.0,SW,2.0,0.0,0.0,51.0
41689,41690,2014,10,4,1,3,17.0,82.89,1014.0,20.0,NW,2.0,0.0,0.0,47.5
41690,41691,2014,10,4,2,3,17.0,82.89,1014.0,20.0,cv,1.0,0.0,0.0,42.5
41691,41692,2014,10,4,3,3,17.0,88.2,1014.0,19.0,cv,1.0,0.0,0.0,44.5
41692,41693,2014,10,4,4,3,17.0,82.89,1015.0,20.0,NW,2.0,0.0,0.0,64.5
41693,41694,2014,10,4,5,3,16.0,77.79,1015.0,20.0,NW,4.0,0.0,0.0,62.0
41694,41695,2014,10,4,6,3,16.0,82.77,1016.0,19.0,cv,1.0,0.0,0.0,58.5
41695,41696,2014,10,4,7,3,16.0,82.77,1016.0,19.0,cv,2.0,0.0,0.0,60.5
41696,41697,2014,10,4,8,3,17.0,88.2,1017.0,19.0,cv,2.0,0.0,0.0,54.5
41697,41698,2014,10,4,9,3,17.0,77.94,1018.0,21.0,cv,2.0,0.0,0.0,52.0
41698,41699,2014,10,4,10,3,16.0,64.76,1019.0,23.0,SW,2.0,0.0,0.0,42.0
41699,41700,2014,10,4,11,3,16.0,57.44,1019.0,25.0,cv,1.0,0.0,0.0,39.5
41700,41701,2014,10,4,12,3,16.0,51.05,1019.0,27.0,cv,2.0,0.0,0.0,33.0
41701,41702,2014,10,4,13,3,14.0,39.96,1018.0,29.0,NE,4.0,0.0,0.0,33.0
41702,41703,2014,10,4,14,3,12.0,35.06,1017.0,29.0,NE,8.0,0.0,0.0,33.0
41703,41704,2014,10,4,15,3,11.0,32.82,1016.0,29.0,NE,12.0,0.0,0.0,33.333333333333336
41704,41705,2014,10,4,16,3,11.0,32.82,1016.0,29.0,NE,15.0,0.0,0.0,31.0
41705,41706,2014,10,4,17,3,12.0,35.06,1017.0,29.0,NE,19.0,0.0,0.0,28.666666666666668
41706,41707,2014,10,4,18,3,13.0,39.67,1018.0,28.0,NE,23.0,0.0,0.0,31.666666666666668
41707,41708,2014,10,4,19,3,14.0,44.89,1019.0,27.0,NE,26.0,0.0,0.0,40.333333333333336
41708,41709,2014,10,4,20,3,14.0,56.95,1021.0,23.0,NW,6.0,0.0,0.0,26.0
41709,41710,2014,10,4,21,3,14.0,60.51,1022.0,22.0,NW,9.0,0.0,0.0,20.0
41710,41711,2014,10,4,22,3,16.0,77.79,1022.0,20.0,cv,0.0,0.0,0.0,26.666666666666668
41711,41712,2014,10,4,23,3,15.0,72.96,1023.0,20.0,NW,2.0,0.0,0.0,31.666666666666668
41712,41713,2014,10,5,0,3,17.0,88.2,1023.0,19.0,cv,1.0,0.0,0.0,30.666666666666668
41713,41714,2014,10,5,1,3,16.0,77.79,1023.0,20.0,SW,2.0,0.0,0.0,30.333333333333332
41714,41715,2014,10,5,2,3,15.0,72.96,1023.0,20.0,cv,1.0,0.0,0.0,39.666666666666664
41715,41716,2014,10,5,3,3,16.0,88.11,1023.0,18.0,SW,1.0,0.0,0.0,37.0
41716,41717,2014,10,5,4,3,16.0,88.11,1023.0,18.0,SE,1.0,0.0,0.0,43.0
41717,41718,2014,10,5,5,3,16.0,93.84,1023.0,17.0,cv,0.0,0.0,0.0,42.666666666666664
41718,41719,2014,10,5,6,3,16.0,88.11,1024.0,18.0,cv,0.0,0.0,0.0,48.666666666666664
41719,41720,2014,10,5,7,3,15.0,88.02,1024.0,17.0,cv,1.0,0.0,0.0,46.666666666666664
41720,41721,2014,10,5,8,3,17.0,88.2,1025.0,19.0,cv,2.0,0.0,0.0,53.666666666666664
41721,41722,2014,10,5,9,3,17.0,77.94,1026.0,21.0,SW,2.0,0.0,0.0,58.0
41722,41723,2014,10,5,10,3,16.0,64.76,1026.0,23.0,cv,0.0,0.0,0.0,58.0
41723,41724,2014,10,5,11,3,14.0,50.51,1025.0,25.0,cv,1.0,0.0,0.0,40.666666666666664
41724,41725,2014,10,5,12,3,12.0,39.39,1025.0,27.0,cv,2.0,0.0,0.0,30.0
41725,41726,2014,10,5,13,3,12.0,37.16,1024.0,28.0,NE,2.0,0.0,0.0,29.666666666666668
41726,41727,2014,10,5,14,3,13.0,37.44,1022.0,29.0,cv,1.0,0.0,0.0,27.333333333333332
41727,41728,2014,10,5,15,3,11.0,32.82,1021.0,29.0,SW,3.0,0.0,0.0,24.666666666666668
41728,41729,2014,10,5,16,3,11.0,30.99,1021.0,30.0,cv,1.0,0.0,0.0,27.0
41729,41730,2014,10,5,17,3,12.0,35.06,1021.0,29.0,SW,2.0,0.0,0.0,28.0
41730,41731,2014,10,5,18,3,12.0,39.39,1020.0,27.0,SW,4.0,0.0,0.0,29.333333333333332
41731,41732,2014,10,5,19,3,13.0,47.33,1021.0,25.0,SW,6.0,0.0,0.0,39.333333333333336
41732,41733,2014,10,5,20,3,15.0,60.74,1021.0,23.0,SW,8.0,0.0,0.0,48.666666666666664
41733,41734,2014,10,5,21,3,15.0,60.74,1022.0,23.0,cv,1.0,0.0,0.0,55.0
41734,41735,2014,10,5,22,3,16.0,68.81,1022.0,22.0,cv,2.0,0.0,0.0,53.666666666666664
41735,41736,2014,10,5,23,3,16.0,77.79,1023.0,20.0,cv,2.0,0.0,0.0,60.666666666666664
41736,41737,2014,10,6,0,3,16.0,77.79,1023.0,20.0,cv,2.0,0.0,0.0,58.666666666666664
41737,41738,2014,10,6,1,3,16.0,82.77,1022.0,19.0,cv,3.0,0.0,0.0,62.0
41738,41739,2014,10,6,2,3,16.0,82.77,1022.0,19.0,SW,1.0,0.0,0.0,63.666666666666664
41739,41740,2014,10,6,3,3,16.0,88.11,1022.0,18.0,SW,2.0,0.0,0.0,71.33333333333333
41740,41741,2014,10,6,4,3,15.0,88.02,1022.0,17.0,SW,3.0,0.0,0.0,82.0
41741,41742,2014,10,6,5,3,16.0,82.77,1022.0,19.0,cv,0.0,0.0,0.0,85.0
41742,41743,2014,10,6,6,3,15.0,88.02,1022.0,17.0,cv,0.0,0.0,0.0,91.66666666666667
41743,41744,2014,10,6,7,3,15.0,88.02,1023.0,17.0,cv,0.0,0.0,0.0,84.66666666666667
41744,41745,2014,10,6,8,3,16.0,88.11,1023.0,18.0,cv,0.0,0.0,0.0,78.0
41745,41746,2014,10,6,9,3,16.0,68.81,1024.0,22.0,cv,0.0,0.0,0.0,87.33333333333333
41746,41747,2014,10,6,10,3,15.0,53.88,1024.0,25.0,cv,0.0,0.0,0.0,73.33333333333333
41747,41748,2014,10,6,11,3,15.0,50.78,1023.0,26.0,cv,1.0,0.0,0.0,57.0
41748,41749,2014,10,6,12,3,16.0,51.05,1022.0,27.0,cv,3.0,0.0,0.0,42.0
41749,41750,2014,10,6,13,3,14.0,42.34,1021.0,28.0,cv,5.0,0.0,0.0,39.0
41750,41751,2014,10,6,14,3,13.0,37.44,1019.0,29.0,SE,3.0,0.0,0.0,31.666666666666668
41751,41752,2014,10,6,15,3,12.0,35.06,1018.0,29.0,SE,6.0,0.0,0.0,27.666666666666668
41752,41753,2014,10,6,16,3,10.0,30.71,1017.0,29.0,SE,9.0,0.0,0.0,31.666666666666668
41753,41754,2014,10,6,17,3,10.0,30.71,1017.0,29.0,cv,2.0,0.0,0.0,31.666666666666668
41754,41755,2014,10,6,18,3,10.0,32.54,1017.0,28.0,SE,2.0,0.0,0.0,37.333333333333336
41755,41756,2014,10,6,19,3,11.0,39.1,1017.0,26.0,SE,4.0,0.0,0.0,44.666666666666664
41756,41757,2014,10,6,20,3,12.0,41.78,1017.0,26.0,SE,6.0,0.0,0.0,50.666666666666664
41757,41758,2014,10,6,21,3,14.0,53.62,1018.0,24.0,cv,1.0,0.0,0.0,53.666666666666664
41758,41759,2014,10,6,22,3,15.0,60.74,1019.0,23.0,NE,2.0,0.0,0.0,61.0
41759,41760,2014,10,6,23,3,16.0,73.14,1019.0,21.0,cv,0.0,0.0,0.0,62.666666666666664
41760,41761,2014,10,7,0,3,16.0,73.14,1019.0,21.0,cv,1.0,0.0,0.0,59.666666666666664
41761,41762,2014,10,7,1,3,15.0,60.74,1018.0,23.0,cv,2.0,0.0,0.0,61.333333333333336
41762,41763,2014,10,7,2,3,15.0,68.61,1018.0,21.0,cv,3.0,0.0,0.0,63.0
41763,41764,2014,10,7,3,3,15.0,77.64,1018.0,19.0,NW,1.0,0.0,0.0,69.0
41764,41765,2014,10,7,4,3,15.0,77.64,1017.0,19.0,cv,0.0,0.0,0.0,73.5
41765,41766,2014,10,7,5,3,15.0,82.65,1017.0,18.0,NW,1.0,0.0,0.0,79.5
41766,41767,2014,10,7,6,3,15.0,82.65,1017.0,18.0,cv,0.0,0.0,0.0,90.0
41767,41768,2014,10,7,7,3,15.0,82.65,1018.0,18.0,cv,0.0,0.0,0.0,88.5
41768,41769,2014,10,7,8,3,17.0,82.89,1018.0,20.0,cv,1.0,0.0,0.0,88.0
41769,41770,2014,10,7,9,3,16.0,64.76,1019.0,23.0,NE,2.0,0.0,0.0,79.66666666666667
41770,41771,2014,10,7,10,3,17.0,69.01,1019.0,23.0,NW,1.0,0.0,0.0,83.33333333333333
41771,41772,2014,10,7,11,3,17.0,64.98,1019.0,24.0,cv,1.0,0.0,0.0,86.66666666666667
41772,41773,2014,10,7,12,3,16.0,57.44,1018.0,25.0,NW,2.0,0.0,0.0,97.33333333333333
41773,41774,2014,10,7,13,3,17.0,61.21,1017.0,25.0,NW,4.0,0.0,0.0,92.66666666666667
41774,41775,2014,10,7,14,3,16.0,51.05,1016.0,27.0,NW,7.0,0.0,0.0,83.0
41775,41776,2014,10,7,15,3,15.0,47.88,1015.0,27.0,NE,2.0,0.0,0.0,67.33333333333333
41776,41777,2014,10,7,16,3,15.0,47.88,1015.0,27.0,NE,5.0,0.0,0.0,66.0
41777,41778,2014,10,7,17,3,14.0,44.89,1014.0,27.0,NE,7.0,0.0,0.0,71.0
41778,41779,2014,10,7,18,3,16.0,54.14,1014.0,26.0,NW,2.0,0.0,0.0,99.33333333333333
41779,41780,2014,10,7,19,3,16.0,57.44,1015.0,25.0,NW,4.0,0.0,0.0,112.0
41780,41781,2014,10,7,20,3,16.0,60.98,1016.0,24.0,cv,1.0,0.0,0.0,112.0
41781,41782,2014,10,7,21,3,16.0,64.76,1016.0,23.0,NW,4.0,0.0,0.0,124.66666666666667
41782,41783,2014,10,7,22,3,16.0,64.76,1017.0,23.0,NE,4.0,0.0,0.0,141.0
41783,41784,2014,10,7,23,3,16.0,64.76,1017.0,23.0,NW,2.0,0.0,0.0,144.0
41784,41785,2014,10,8,0,3,17.0,73.32,1017.0,22.0,NW,3.0,0.0,0.0,151.33333333333334
41785,41786,2014,10,8,1,3,17.0,73.32,1016.0,22.0,NW,4.0,0.0,0.0,166.0
41786,41787,2014,10,8,2,3,17.0,73.32,1016.0,22.0,cv,1.0,0.0,0.0,164.33333333333334
41787,41788,2014,10,8,3,3,17.0,73.32,1016.0,22.0,NW,1.0,0.0,0.0,141.66666666666666
41788,41789,2014,10,8,4,3,17.0,73.32,1015.0,22.0,cv,1.0,0.0,0.0,122.66666666666667
41789,41790,2014,10,8,5,3,16.0,73.14,1015.0,21.0,NW,2.0,0.0,0.0,102.33333333333333
41790,41791,2014,10,8,6,3,16.0,73.14,1015.0,21.0,cv,1.0,0.0,0.0,98.66666666666667
41791,41792,2014,10,8,7,3,17.0,77.94,1016.0,21.0,NW,1.0,0.0,0.0,114.0
41792,41793,2014,10,8,8,3,17.0,77.94,1017.0,21.0,NW,3.0,0.0,0.0,114.0
41793,41794,2014,10,8,9,3,17.0,77.94,1017.0,21.0,NW,5.0,0.0,0.0,110.0
41794,41795,2014,10,8,10,3,17.0,77.94,1017.0,21.0,NW,8.0,0.0,0.0,106.66666666666667
41795,41796,2014,10,8,11,3,17.0,73.32,1018.0,22.0,NW,11.0,0.0,0.0,94.33333333333333
41796,41797,2014,10,8,12,3,17.0,69.01,1017.0,23.0,NW,15.0,0.0,0.0,85.66666666666667
41797,41798,2014,10,8,13,3,17.0,69.01,1017.0,23.0,NW,18.0,0.0,0.0,91.66666666666667
41798,41799,2014,10,8,14,3,17.0,69.01,1016.0,23.0,NW,21.0,0.0,0.0,101.0
41799,41800,2014,10,8,15,3,17.0,73.32,1015.0,22.0,NW,23.0,0.0,0.0,95.66666666666667
41800,41801,2014,10,8,16,3,16.0,64.76,1014.0,23.0,NW,25.0,0.0,0.0,99.66666666666667
41801,41802,2014,10,8,17,3,15.0,64.54,1014.0,22.0,NW,28.0,0.0,0.0,85.0
41802,41803,2014,10,8,18,3,15.0,64.54,1015.0,22.0,NW,30.0,0.0,0.0,85.33333333333333
41803,41804,2014,10,8,19,3,15.0,64.54,1015.0,22.0,NW,32.0,0.0,0.0,91.33333333333333
41804,41805,2014,10,8,20,3,16.0,73.14,1016.0,21.0,NW,33.0,0.0,0.0,98.66666666666667
41805,41806,2014,10,8,21,3,16.0,73.14,1016.0,21.0,NW,34.0,0.0,0.0,105.0
41806,41807,2014,10,8,22,3,16.0,73.14,1017.0,21.0,cv,1.0,0.0,0.0,112.66666666666667
41807,41808,2014,10,8,23,3,16.0,73.14,1017.0,21.0,cv,1.0,0.0,0.0,121.33333333333333
41808,41809,2014,10,9,0,3,16.0,73.14,1016.0,21.0,cv,1.0,0.0,0.0,116.66666666666667
41809,41810,2014,10,9,1,3,17.0,77.94,1016.0,21.0,cv,2.0,0.0,0.0,110.0
41810,41811,2014,10,9,2,3,17.0,77.94,1015.0,21.0,cv,3.0,0.0,0.0,111.0
41811,41812,2014,10,9,3,3,17.0,88.2,1015.0,19.0,SW,1.0,0.0,0.0,106.33333333333333
41812,41813,2014,10,9,4,3,16.0,88.11,1014.0,18.0,cv,0.0,0.0,0.0,112.66666666666667
41813,41814,2014,10,9,5,3,17.0,88.2,1014.0,19.0,SW,2.0,0.0,0.0,115.33333333333333
41814,41815,2014,10,9,6,3,17.0,88.2,1014.0,19.0,SW,3.0,0.0,0.0,112.0
41815,41816,2014,10,9,7,3,17.0,88.2,1014.0,19.0,SW,4.0,0.0,0.0,109.33333333333333
41816,41817,2014,10,9,8,3,18.0,93.94,1015.0,19.0,cv,1.0,0.0,0.0,115.0
41817,41818,2014,10,9,9,3,18.0,88.28,1015.0,20.0,SW,2.0,0.0,0.0,115.0
41818,41819,2014,10,9,10,3,18.0,88.28,1015.0,20.0,cv,0.0,0.0,0.0,114.66666666666667
41819,41820,2014,10,9,11,3,17.0,77.94,1015.0,21.0,cv,1.0,0.0,0.0,122.0
41820,41821,2014,10,9,12,3,16.0,73.14,1015.0,21.0,cv,2.0,0.0,0.0,120.33333333333333
41821,41822,2014,10,9,13,3,17.0,73.32,1014.0,22.0,cv,3.0,0.0,0.0,139.66666666666666
41822,41823,2014,10,9,14,3,16.0,68.81,1013.0,22.0,cv,4.0,0.0,0.0,182.33333333333334
41823,41824,2014,10,9,15,3,16.0,68.81,1013.0,22.0,NW,1.0,0.0,0.0,175.0
41824,41825,2014,10,9,16,3,16.0,68.81,1012.0,22.0,cv,1.0,0.0,0.0,187.0
41825,41826,2014,10,9,17,3,16.0,68.81,1012.0,22.0,NW,1.0,0.0,0.0,195.66666666666666
41826,41827,2014,10,9,18,3,16.0,68.81,1012.0,22.0,cv,1.0,0.0,0.0,180.0
