,No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM2.5
40725,40726,2014,8,24,21,2,20.0,94.03,1009.0,21.0,NW,2.0,0.0,0.0,37.333333333333336
40726,40727,2014,8,24,22,2,20.0,94.03,1009.0,21.0,SW,2.0,5.5,5.5,25.666666666666668
40727,40728,2014,8,24,23,2,20.0,94.03,1010.0,21.0,NE,2.0,1.7,7.2,21.333333333333332
40728,40729,2014,8,25,0,2,20.0,94.03,1009.0,21.0,NE,4.0,0.1,7.3,20.0
40729,40730,2014,8,25,1,2,20.0,94.03,1009.0,21.0,SE,2.0,0.0,0.0,24.0
40730,40731,2014,8,25,2,2,20.0,100.0,1009.0,20.0,NE,3.0,0.0,0.0,23.666666666666668
40731,40732,2014,8,25,3,2,20.0,100.0,1009.0,20.0,cv,1.0,0.0,0.0,21.0
40732,40733,2014,8,25,4,2,20.0,100.0,1009.0,20.0,cv,1.0,0.0,0.0,30.0
40733,40734,2014,8,25,5,2,20.0,100.0,1009.0,20.0,NW,2.0,0.0,0.0,31.666666666666668
40734,40735,2014,8,25,6,2,20.0,100.0,1009.0,20.0,NW,3.0,0.0,0.0,34.0
40735,40736,2014,8,25,7,2,20.0,94.03,1009.0,21.0,NE,2.0,0.0,0.0,39.0
40736,40737,2014,8,25,8,2,20.0,88.45,1009.0,22.0,NE,4.0,0.0,0.0,55.0
40737,40738,2014,8,25,9,2,20.0,88.45,1009.0,22.0,NE,5.0,0.0,0.0,60.5
40738,40739,2014,8,25,10,2,20.0,83.25,1009.0,23.0,cv,1.0,0.0,0.0,66.66666666666667
40739,40740,2014,8,25,11,2,20.0,78.39,1009.0,24.0,SE,2.0,0.0,0.0,50.0
40740,40741,2014,8,25,12,2,20.0,78.39,1009.0,24.0,SE,4.0,0.0,0.0,47.333333333333336
40741,40742,2014,8,25,13,2,19.0,73.67,1009.0,24.0,SE,6.0,0.0,0.0,16.333333333333332
40742,40743,2014,8,25,14,2,20.0,78.39,1009.0,24.0,NW,3.0,0.0,0.0,18.666666666666668
40743,40744,2014,8,25,15,2,20.0,88.45,1009.0,22.0,NW,6.0,0.0,0.0,17.333333333333332
40744,40745,2014,8,25,16,2,20.0,88.45,1009.0,22.0,NW,9.0,0.0,0.0,19.0
40745,40746,2014,8,25,17,2,20.0,88.45,1009.0,22.0,NW,11.0,0.0,0.0,21.666666666666668
40746,40747,2014,8,25,18,2,20.0,88.45,1009.0,22.0,NE,2.0,0.0,0.0,31.0
40747,40748,2014,8,25,19,2,20.0,88.45,1010.0,22.0,NE,4.0,0.0,0.0,37.666666666666664
40748,40749,2014,8,25,20,2,19.0,83.13,1010.0,22.0,cv,1.0,0.0,0.0,29.333333333333332
40749,40750,2014,8,25,21,2,19.0,88.37,1011.0,21.0,NW,1.0,0.0,0.0,24.666666666666668
40750,40751,2014,8,25,22,2,20.0,100.0,1011.0,20.0,SW,1.0,0.0,0.0,24.666666666666668
40751,40752,2014,8,25,23,2,19.0,93.98,1011.0,20.0,SW,3.0,0.0,0.0,39.666666666666664
40752,40753,2014,8,26,0,2,19.0,100.0,1011.0,19.0,SW,4.0,0.0,0.0,43.666666666666664
40753,40754,2014,8,26,1,2,19.0,100.0,1011.0,19.0,SW,5.0,0.0,0.0,32.666666666666664
40754,40755,2014,8,26,2,2,19.0,100.0,1011.0,19.0,SE,1.0,0.0,0.0,30.333333333333332
40755,40756,2014,8,26,3,2,19.0,100.0,1011.0,19.0,SW,2.0,0.0,0.0,30.0
40756,40757,2014,8,26,4,2,18.0,93.94,1012.0,19.0,cv,1.0,0.0,0.0,29.666666666666668
40757,40758,2014,8,26,5,2,18.0,93.94,1012.0,19.0,SW,2.0,0.0,0.0,44.666666666666664
40758,40759,2014,8,26,6,2,18.0,93.94,1013.0,19.0,SW,3.0,0.0,0.0,49.666666666666664
40759,40760,2014,8,26,7,2,19.0,100.0,1013.0,19.0,SW,5.0,0.0,0.0,79.33333333333333
40760,40761,2014,8,26,8,2,21.0,100.0,1013.0,21.0,cv,1.0,0.0,0.0,76.33333333333333
40761,40762,2014,8,26,9,2,20.0,78.39,1014.0,24.0,SE,2.0,0.1,0.1,50.0
40762,40763,2014,8,26,10,2,19.0,65.41,1014.0,26.0,cv,1.0,0.0,0.0,40.333333333333336
40763,40764,2014,8,26,11,2,17.0,57.69,1013.0,26.0,SW,2.0,0.0,0.0,34.0
40764,40765,2014,8,26,12,2,15.0,47.88,1013.0,27.0,SE,1.0,0.0,0.0,31.333333333333332
40765,40766,2014,8,26,13,2,13.0,37.44,1012.0,29.0,NW,3.0,0.0,0.0,34.0
40766,40767,2014,8,26,14,2,9.0,28.71,1012.0,29.0,SW,3.0,0.0,0.0,28.666666666666668
40767,40768,2014,8,26,15,2,9.0,28.71,1012.0,29.0,SW,7.0,0.0,0.0,23.333333333333332
40768,40769,2014,8,26,16,2,9.0,28.71,1011.0,29.0,SW,10.0,0.0,0.0,18.666666666666668
40769,40770,2014,8,26,17,2,13.0,39.67,1012.0,28.0,SW,12.0,0.0,0.0,17.333333333333332
40770,40771,2014,8,26,18,2,13.0,44.61,1012.0,26.0,SW,13.0,0.0,0.0,19.333333333333332
40771,40772,2014,8,26,19,2,15.0,64.54,1012.0,22.0,SE,2.0,0.0,0.0,35.0
40772,40773,2014,8,26,20,2,14.0,60.51,1013.0,22.0,SE,5.0,0.0,0.0,38.333333333333336
40773,40774,2014,8,26,21,2,15.0,72.96,1012.0,20.0,SE,8.0,0.0,0.0,42.0
40774,40775,2014,8,26,22,2,16.0,88.11,1013.0,18.0,SE,10.0,0.0,0.0,54.333333333333336
40775,40776,2014,8,26,23,2,15.0,82.65,1013.0,18.0,SE,13.0,0.0,0.0,64.0
40776,40777,2014,8,27,0,2,15.0,82.65,1013.0,18.0,SE,15.0,0.0,0.0,55.666666666666664
40777,40778,2014,8,27,1,2,15.0,88.02,1013.0,17.0,SE,17.0,0.0,0.0,44.333333333333336
40778,40779,2014,8,27,2,2,15.0,82.65,1013.0,18.0,SE,19.0,0.0,0.0,36.666666666666664
40779,40780,2014,8,27,3,2,16.0,88.11,1013.0,18.0,SE,21.0,0.0,0.0,30.333333333333332
40780,40781,2014,8,27,4,2,16.0,88.11,1013.0,18.0,SE,23.0,0.0,0.0,25.666666666666668
40781,40782,2014,8,27,5,2,17.0,93.89,1013.0,18.0,SE,25.0,0.0,0.0,33.333333333333336
40782,40783,2014,8,27,6,2,17.0,88.2,1014.0,19.0,SE,27.0,0.0,0.0,38.666666666666664
40783,40784,2014,8,27,7,2,17.0,77.94,1014.0,21.0,SE,30.0,0.0,0.0,29.666666666666668
40784,40785,2014,8,27,8,2,18.0,69.2,1014.0,24.0,SE,32.0,0.0,0.0,27.666666666666668
40785,40786,2014,8,27,9,2,16.0,54.14,1014.0,26.0,SE,35.0,0.0,0.0,29.333333333333332
40786,40787,2014,8,27,10,2,14.0,42.34,1014.0,28.0,SW,4.0,0.0,0.0,32.333333333333336
40787,40788,2014,8,27,11,2,16.0,45.44,1014.0,29.0,SW,8.0,0.0,0.0,46.666666666666664
40788,40789,2014,8,27,12,2,16.0,45.44,1014.0,29.0,SW,13.0,0.0,0.0,45.333333333333336
40789,40790,2014,8,27,13,2,17.0,45.72,1014.0,30.0,SW,16.0,0.0,0.0,49.0
40790,40791,2014,8,27,14,2,17.0,45.72,1014.0,30.0,SW,20.0,0.0,0.0,46.0
40791,40792,2014,8,27,15,2,17.0,45.72,1013.0,30.0,SW,24.0,0.0,0.0,38.333333333333336
40792,40793,2014,8,27,16,2,17.0,45.72,1013.0,30.0,SW,28.0,0.0,0.0,33.666666666666664
40793,40794,2014,8,27,17,2,17.0,48.42,1013.0,29.0,SW,32.0,0.0,0.0,41.0
40794,40795,2014,8,27,18,2,17.0,54.39,1013.0,27.0,SW,34.0,0.0,0.0,53.0
40795,40796,2014,8,27,19,2,19.0,73.67,1014.0,24.0,SW,36.0,0.0,0.0,50.666666666666664
40796,40797,2014,8,27,20,2,19.0,78.24,1015.0,23.0,SW,38.0,0.0,0.0,47.666666666666664
40797,40798,2014,8,27,21,2,20.0,88.45,1015.0,22.0,SE,2.0,0.0,0.0,55.333333333333336
40798,40799,2014,8,27,22,2,19.0,83.13,1015.0,22.0,SE,5.0,0.0,0.0,64.66666666666667
40799,40800,2014,8,27,23,2,19.0,88.37,1015.0,21.0,SE,7.0,0.0,0.0,62.333333333333336
40800,40801,2014,8,28,0,2,19.0,88.37,1016.0,21.0,SE,9.0,0.0,0.0,74.0
40801,40802,2014,8,28,1,2,19.0,93.98,1016.0,20.0,SE,11.0,0.0,0.0,71.0
40802,40803,2014,8,28,2,2,19.0,93.98,1016.0,20.0,SE,13.0,0.0,0.0,69.33333333333333
40803,40804,2014,8,28,3,2,19.0,93.98,1015.0,20.0,SE,15.0,0.0,0.0,51.333333333333336
40804,40805,2014,8,28,4,2,19.0,93.98,1016.0,20.0,SE,17.0,0.0,0.0,47.0
40805,40806,2014,8,28,5,2,18.0,100.0,1016.0,18.0,SE,18.0,0.0,0.0,45.666666666666664
40806,40807,2014,8,28,6,2,19.0,93.98,1016.0,20.0,SE,20.0,0.0,0.0,48.333333333333336
40807,40808,2014,8,28,7,2,19.0,83.13,1016.0,22.0,SE,22.0,0.0,0.0,39.666666666666664
40808,40809,2014,8,28,8,2,20.0,78.39,1016.0,24.0,cv,1.0,0.0,0.0,41.0
40809,40810,2014,8,28,9,2,20.0,69.6,1017.0,26.0,SW,3.0,0.0,0.0,44.666666666666664
40810,40811,2014,8,28,10,2,19.0,61.67,1016.0,27.0,SW,7.0,0.0,0.0,41.5
40811,40812,2014,8,28,11,2,17.0,54.39,1016.0,27.0,SW,10.0,0.0,0.0,49.333333333333336
40812,40813,2014,8,28,12,2,17.0,51.31,1016.0,28.0,SW,13.0,0.0,0.0,49.666666666666664
40813,40814,2014,8,28,13,2,17.0,48.42,1016.0,29.0,cv,2.0,0.0,0.0,54.333333333333336
40814,40815,2014,8,28,14,2,17.0,45.72,1015.0,30.0,SW,2.0,0.0,0.0,51.0
40815,40816,2014,8,28,15,2,16.0,45.44,1015.0,29.0,SW,6.0,0.0,0.0,44.333333333333336
40816,40817,2014,8,28,16,2,16.0,45.44,1015.0,29.0,SW,8.0,0.0,0.0,51.333333333333336
40817,40818,2014,8,28,17,2,15.0,45.16,1015.0,28.0,SW,11.0,0.0,0.0,56.333333333333336
40818,40819,2014,8,28,18,2,16.0,54.14,1014.0,26.0,SW,12.0,0.0,0.0,61.666666666666664
40819,40820,2014,8,28,19,2,17.0,64.98,1015.0,24.0,SW,14.0,0.0,0.0,54.333333333333336
40820,40821,2014,8,28,20,2,19.0,78.24,1015.0,23.0,SW,15.0,0.0,0.0,51.333333333333336
40821,40822,2014,8,28,21,2,19.0,78.24,1016.0,23.0,SE,2.0,0.0,0.0,53.666666666666664
40822,40823,2014,8,28,22,2,19.0,83.13,1016.0,22.0,SE,4.0,0.0,0.0,61.0
40823,40824,2014,8,28,23,2,19.0,88.37,1016.0,21.0,SE,6.0,0.0,0.0,43.333333333333336
40824,40825,2014,8,29,0,2,18.0,83.01,1016.0,21.0,SE,8.0,0.0,0.0,42.333333333333336
40825,40826,2014,8,29,1,2,18.0,83.01,1016.0,21.0,SE,11.0,0.0,0.0,43.666666666666664
40826,40827,2014,8,29,2,2,18.0,88.28,1016.0,20.0,SE,12.0,0.0,0.0,67.66666666666667
40827,40828,2014,8,29,3,2,18.0,93.94,1016.0,19.0,cv,1.0,0.0,0.0,82.33333333333333
40828,40829,2014,8,29,4,2,18.0,100.0,1016.0,18.0,SE,1.0,0.0,0.0,72.66666666666667
40830,40831,2014,8,29,6,2,18.0,93.94,1017.0,19.0,NE,3.0,0.0,0.0,142.66666666666666
40831,40832,2014,8,29,7,2,19.0,88.37,1017.0,21.0,NE,4.0,0.0,0.0,122.0
40832,40833,2014,8,29,8,2,19.0,73.67,1017.0,24.0,NE,6.0,0.0,0.0,83.0
40833,40834,2014,8,29,9,2,16.0,54.14,1017.0,26.0,cv,1.0,0.0,0.0,74.33333333333333
40835,40836,2014,8,29,11,2,16.0,48.15,1016.0,28.0,cv,2.0,0.0,0.0,58.333333333333336
40836,40837,2014,8,29,12,2,17.0,48.42,1016.0,29.0,cv,3.0,0.0,0.0,54.666666666666664
40838,40839,2014,8,29,14,2,17.0,43.18,1015.0,31.0,SW,3.0,0.0,0.0,47.333333333333336
40839,40840,2014,8,29,15,2,18.0,51.57,1015.0,29.0,SW,7.0,0.0,0.0,47.333333333333336
40840,40841,2014,8,29,16,2,18.0,51.57,1014.0,29.0,SW,11.0,0.0,0.0,48.666666666666664
40841,40842,2014,8,29,17,2,17.0,48.42,1014.0,29.0,SW,13.0,0.0,0.0,51.333333333333336
40842,40843,2014,8,29,18,2,19.0,61.67,1015.0,27.0,NW,1.0,0.9,0.9,38.666666666666664
40843,40844,2014,8,29,19,2,16.0,88.11,1018.0,18.0,NE,8.0,0.7,1.6,22.0
40844,40845,2014,8,29,20,2,16.0,77.79,1019.0,20.0,SE,6.0,0.0,0.0,19.333333333333332
40845,40846,2014,8,29,21,2,15.0,72.96,1018.0,20.0,SE,14.0,0.0,0.0,13.333333333333334
40846,40847,2014,8,29,22,2,11.0,46.78,1016.0,23.0,SE,22.0,0.0,0.0,14.0
40847,40848,2014,8,29,23,2,12.0,60.03,1016.0,20.0,SW,2.0,0.0,0.0,13.333333333333334
40848,40849,2014,8,30,0,2,12.0,60.03,1016.0,20.0,SE,2.0,0.0,0.0,14.0
40849,40850,2014,8,30,1,2,15.0,88.02,1015.0,17.0,cv,1.0,0.0,0.0,20.666666666666668
40850,40851,2014,8,30,2,2,15.0,82.65,1016.0,18.0,NE,2.0,0.0,0.0,32.666666666666664
40851,40852,2014,8,30,3,2,15.0,82.65,1017.0,18.0,SW,5.0,0.0,0.0,31.666666666666668
40852,40853,2014,8,30,4,2,15.0,82.65,1017.0,18.0,NW,1.0,0.0,0.0,32.0
40853,40854,2014,8,30,5,2,16.0,88.11,1018.0,18.0,cv,1.0,0.0,0.0,26.0
40854,40855,2014,8,30,6,2,16.0,77.79,1018.0,20.0,NE,4.0,0.1,0.1,28.666666666666668
40856,40857,2014,8,30,8,2,16.0,64.76,1018.0,23.0,SE,6.0,0.0,0.0,23.0
40857,40858,2014,8,30,9,2,16.0,57.44,1017.0,25.0,SE,8.0,0.0,0.0,33.666666666666664
40858,40859,2014,8,30,10,2,14.0,44.89,1017.0,27.0,cv,1.0,0.0,0.0,38.666666666666664
40859,40860,2014,8,30,11,2,14.0,42.34,1016.0,28.0,NE,2.0,0.0,0.0,37.333333333333336
40860,40861,2014,8,30,12,2,13.0,37.44,1016.0,29.0,cv,1.0,0.0,0.0,35.0
40861,40862,2014,8,30,13,2,13.0,37.44,1015.0,29.0,NE,3.0,0.0,0.0,40.0
40862,40863,2014,8,30,14,2,13.0,35.35,1014.0,30.0,NE,6.0,0.0,0.0,44.0
40863,40864,2014,8,30,15,2,13.0,35.35,1013.0,30.0,cv,2.0,0.0,0.0,37.666666666666664
40864,40865,2014,8,30,16,2,14.0,37.73,1013.0,30.0,SW,2.0,0.0,0.0,38.0
40865,40866,2014,8,30,17,2,13.0,35.35,1013.0,30.0,cv,1.0,0.0,0.0,46.0
40866,40867,2014,8,30,18,2,13.0,37.44,1013.0,29.0,NW,1.0,0.0,0.0,57.333333333333336
40867,40868,2014,8,30,19,2,16.0,57.44,1014.0,25.0,cv,1.0,0.0,0.0,58.0
40868,40869,2014,8,30,20,2,16.0,60.98,1014.0,24.0,cv,2.0,0.0,0.0,56.666666666666664
40869,40870,2014,8,30,21,2,16.0,60.98,1014.0,24.0,NE,2.0,0.0,0.0,78.66666666666667
40870,40871,2014,8,30,22,2,17.0,73.32,1014.0,22.0,SE,2.0,0.0,0.0,85.0
40871,40872,2014,8,30,23,2,18.0,83.01,1014.0,21.0,SE,3.0,0.0,0.0,67.66666666666667
40872,40873,2014,8,31,0,2,17.0,88.2,1014.0,19.0,cv,1.0,0.0,0.0,77.0
40873,40874,2014,8,31,1,2,18.0,93.94,1014.0,19.0,SE,2.0,0.0,0.0,75.66666666666667
40874,40875,2014,8,31,2,2,17.0,88.2,1014.0,19.0,SE,4.0,0.0,0.0,70.66666666666667
40875,40876,2014,8,31,3,2,17.0,93.89,1013.0,18.0,SE,5.0,0.0,0.0,79.0
40876,40877,2014,8,31,4,2,17.0,93.89,1013.0,18.0,SE,6.0,0.0,0.0,99.0
40877,40878,2014,8,31,5,2,17.0,93.89,1013.0,18.0,SE,7.0,0.0,0.0,87.66666666666667
40878,40879,2014,8,31,6,2,17.0,93.89,1014.0,18.0,SE,9.0,0.0,0.0,75.33333333333333
40880,40881,2014,8,31,8,2,19.0,78.24,1014.0,23.0,SE,12.0,0.0,0.0,80.33333333333333
40881,40882,2014,8,31,9,2,19.0,69.4,1015.0,25.0,cv,1.0,0.0,0.0,87.66666666666667
40882,40883,2014,8,31,10,2,18.0,61.44,1014.0,26.0,cv,2.0,0.0,0.0,81.0
40883,40884,2014,8,31,11,2,16.0,48.15,1014.0,28.0,cv,3.0,0.0,0.0,65.33333333333333
40884,40885,2014,8,31,12,2,17.0,48.42,1013.0,29.0,cv,4.0,0.0,0.0,53.666666666666664
40885,40886,2014,8,31,13,2,15.0,40.24,1013.0,30.0,cv,5.0,0.0,0.0,40.0
40886,40887,2014,8,31,14,2,14.0,37.73,1012.0,30.0,cv,6.0,0.0,0.0,34.0
40887,40888,2014,8,31,15,2,14.0,37.73,1012.0,30.0,NW,3.0,0.0,0.0,33.333333333333336
40888,40889,2014,8,31,16,2,14.0,35.63,1012.0,31.0,NW,5.0,0.0,0.0,44.0
40889,40890,2014,8,31,17,2,17.0,51.31,1012.0,28.0,SW,3.0,0.0,0.0,73.0
40890,40891,2014,8,31,18,2,16.0,57.44,1013.0,25.0,SW,6.0,0.0,0.0,32.333333333333336
40891,40892,2014,8,31,19,2,14.0,56.95,1013.0,23.0,SW,9.0,0.0,0.0,29.0
40892,40893,2014,8,31,20,2,14.0,64.32,1014.0,21.0,NW,1.0,0.0,0.0,35.666666666666664
40893,40894,2014,8,31,21,2,16.0,77.79,1014.0,20.0,cv,1.0,0.0,0.0,33.0
40894,40895,2014,8,31,22,2,16.0,73.14,1014.0,21.0,cv,2.0,0.0,0.0,35.333333333333336
40895,40896,2014,8,31,23,2,16.0,82.77,1014.0,19.0,cv,2.0,0.0,0.0,34.0
40896,40897,2014,9,1,0,3,16.0,82.77,1014.0,19.0,cv,3.0,0.0,0.0,42.0
40897,40898,2014,9,1,1,3,16.0,82.77,1014.0,19.0,cv,4.0,0.0,0.0,46.333333333333336
40898,40899,2014,9,1,2,3,16.0,82.77,1014.0,19.0,SE,2.0,0.0,0.0,45.333333333333336
40899,40900,2014,9,1,3,3,16.0,93.84,1014.0,17.0,cv,1.0,0.0,0.0,46.333333333333336
40900,40901,2014,9,1,4,3,15.0,88.02,1014.0,17.0,cv,2.0,0.0,0.0,50.333333333333336
40901,40902,2014,9,1,5,3,15.0,93.8,1015.0,16.0,cv,3.0,0.0,0.0,55.666666666666664
40902,40903,2014,9,1,6,3,16.0,93.84,1015.0,17.0,NE,1.0,0.0,0.0,95.66666666666667
40903,40904,2014,9,1,7,3,16.0,77.79,1015.0,20.0,cv,1.0,0.0,0.0,107.66666666666667
40904,40905,2014,9,1,8,3,18.0,78.09,1015.0,22.0,SE,1.0,0.0,0.0,98.0
40905,40906,2014,9,1,9,3,17.0,61.21,1015.0,25.0,cv,1.0,0.0,0.0,62.333333333333336
40906,40907,2014,9,1,10,3,15.0,45.16,1015.0,28.0,cv,2.0,0.0,0.0,41.0
40907,40908,2014,9,1,11,3,16.0,48.15,1014.0,28.0,cv,3.0,0.0,0.0,39.333333333333336
40909,40910,2014,9,1,13,3,15.0,40.24,1013.0,30.0,SW,4.0,0.0,0.0,45.0
40910,40911,2014,9,1,14,3,15.0,40.24,1012.0,30.0,SW,8.0,0.0,0.0,32.666666666666664
40911,40912,2014,9,1,15,3,12.0,31.27,1012.0,31.0,SW,11.0,0.0,0.0,30.666666666666668
40912,40913,2014,9,1,16,3,15.0,50.78,1013.0,26.0,SE,6.0,0.0,0.0,30.333333333333332
40913,40914,2014,9,1,17,3,14.0,47.61,1012.0,26.0,SE,10.0,0.0,0.0,27.333333333333332
40914,40915,2014,9,1,18,3,15.0,57.2,1012.0,24.0,SE,13.0,0.0,0.0,32.333333333333336
40915,40916,2014,9,1,19,3,16.0,64.76,1012.0,23.0,SE,15.0,0.0,0.0,41.0
40916,40917,2014,9,1,20,3,16.0,68.81,1013.0,22.0,NE,4.0,0.0,0.0,49.333333333333336
40917,40918,2014,9,1,21,3,15.0,60.74,1013.0,23.0,NE,7.0,0.0,0.0,46.0
40918,40919,2014,9,1,22,3,16.0,68.81,1013.0,22.0,SE,2.0,0.0,0.0,42.666666666666664
40919,40920,2014,9,1,23,3,17.0,82.89,1013.0,20.0,SE,4.0,0.0,0.0,39.0
40920,40921,2014,9,2,0,3,17.0,82.89,1012.0,20.0,SE,5.0,0.0,0.0,43.333333333333336
40921,40922,2014,9,2,1,3,17.0,82.89,1012.0,20.0,SE,7.0,0.0,0.0,45.333333333333336
40922,40923,2014,9,2,2,3,17.0,82.89,1012.0,20.0,SE,9.0,0.0,0.0,51.666666666666664
40923,40924,2014,9,2,3,3,17.0,82.89,1012.0,20.0,SE,11.0,0.0,0.0,50.666666666666664
40924,40925,2014,9,2,4,3,17.0,82.89,1012.0,20.0,SE,13.0,0.0,0.0,48.0
40925,40926,2014,9,2,5,3,17.0,88.2,1012.0,19.0,SE,16.0,0.0,0.0,45.0
40926,40927,2014,9,2,6,3,17.0,82.89,1011.0,20.0,SE,19.0,0.0,0.0,43.333333333333336
40927,40928,2014,9,2,7,3,18.0,83.01,1012.0,21.0,SE,21.0,0.0,0.0,46.666666666666664
40928,40929,2014,9,2,8,3,19.0,73.67,1012.0,24.0,SE,22.0,0.0,0.0,38.0
40929,40930,2014,9,2,9,3,17.0,57.69,1012.0,26.0,SW,4.0,0.0,0.0,40.0
40930,40931,2014,9,2,10,3,16.0,54.14,1012.0,26.0,SW,8.0,0.0,0.0,27.333333333333332
40931,40932,2014,9,2,11,3,14.0,47.61,1011.0,26.0,SW,11.0,0.0,0.0,22.0
40932,40933,2014,9,2,12,3,15.0,45.16,1011.0,28.0,SW,14.0,0.0,0.0,22.333333333333332
40934,40935,2014,9,2,14,3,15.0,42.62,1009.0,29.0,SW,23.0,0.0,0.0,15.666666666666666
40935,40936,2014,9,2,15,3,16.0,64.76,1010.0,23.0,NW,8.0,0.0,0.0,13.5
40936,40937,2014,9,2,16,3,16.0,68.81,1011.0,22.0,NW,11.0,0.0,0.0,9.333333333333334
40937,40938,2014,9,2,17,3,16.0,68.81,1012.0,22.0,SE,2.0,3.6,3.6,12.0
40938,40939,2014,9,2,18,3,18.0,100.0,1012.0,18.0,NW,4.0,0.7,4.3,28.5
40939,40940,2014,9,2,19,3,18.0,100.0,1012.0,18.0,NW,7.0,0.2,4.5,17.333333333333332
40940,40941,2014,9,2,20,3,17.0,93.89,1012.0,18.0,NW,10.0,0.1,4.6,24.666666666666668
40941,40942,2014,9,2,21,3,17.0,93.89,1012.0,18.0,NE,4.0,0.3,4.9,21.5
40942,40943,2014,9,2,22,3,17.0,93.89,1012.0,18.0,NW,2.0,0.6,5.5,21.666666666666668
40943,40944,2014,9,2,23,3,16.0,93.84,1011.0,17.0,NE,2.0,0.0,0.0,14.666666666666666
40944,40945,2014,9,3,0,3,16.0,93.84,1010.0,17.0,NE,5.0,0.1,0.1,21.0
40945,40946,2014,9,3,1,3,16.0,93.84,1010.0,17.0,NW,3.0,0.0,0.0,18.333333333333332
40946,40947,2014,9,3,2,3,16.0,93.84,1010.0,17.0,NW,7.0,0.0,0.0,18.666666666666668
40947,40948,2014,9,3,3,3,16.0,100.0,1009.0,16.0,NW,11.0,0.0,0.0,19.666666666666668
40948,40949,2014,9,3,4,3,16.0,100.0,1009.0,16.0,NW,14.0,0.0,0.0,20.0
40949,40950,2014,9,3,5,3,15.0,93.8,1009.0,16.0,NW,17.0,0.0,0.0,23.666666666666668
40950,40951,2014,9,3,6,3,16.0,100.0,1009.0,16.0,NW,21.0,0.0,0.0,24.333333333333332
40951,40952,2014,9,3,7,3,16.0,93.84,1009.0,17.0,NW,26.0,0.0,0.0,23.666666666666668
40952,40953,2014,9,3,8,3,15.0,88.02,1009.0,17.0,NW,31.0,0.0,0.0,17.666666666666668
40953,40954,2014,9,3,9,3,15.0,82.65,1009.0,18.0,NW,36.0,0.0,0.0,29.666666666666668
40954,40955,2014,9,3,10,3,16.0,88.11,1009.0,18.0,NW,40.0,0.0,0.0,25.666666666666668
40955,40956,2014,9,3,11,3,16.0,77.79,1008.0,20.0,NW,44.0,0.0,0.0,25.333333333333332
40957,40958,2014,9,3,13,3,16.0,64.76,1007.0,23.0,NE,3.0,0.0,0.0,9.666666666666666
40958,40959,2014,9,3,14,3,13.0,50.24,1006.0,24.0,NE,6.0,0.0,0.0,7.0
40959,40960,2014,9,3,15,3,11.0,44.04,1005.0,24.0,NW,4.0,0.0,0.0,8.5
40960,40961,2014,9,3,16,3,10.0,41.2,1005.0,24.0,NE,4.0,0.0,0.0,9.5
40961,40962,2014,9,3,17,3,9.0,38.53,1005.0,24.0,NW,4.0,0.0,0.0,12.333333333333334
40962,40963,2014,9,3,18,3,9.0,46.21,1006.0,21.0,NE,3.0,0.0,0.0,13.0
40963,40964,2014,9,3,19,3,9.0,49.15,1006.0,20.0,NE,6.0,0.0,0.0,14.333333333333334
40964,40965,2014,9,3,20,3,11.0,67.78,1006.0,17.0,NE,7.0,0.0,0.0,18.0
40965,40966,2014,9,3,21,3,12.0,77.17,1006.0,16.0,cv,1.0,0.0,0.0,19.0
40966,40967,2014,9,3,22,3,13.0,87.84,1006.0,15.0,SE,3.0,0.0,0.0,33.333333333333336
40967,40968,2014,9,3,23,3,13.0,87.84,1006.0,15.0,SE,6.0,0.0,0.0,27.333333333333332
40968,40969,2014,9,4,0,3,12.0,93.65,1006.0,13.0,cv,1.0,0.0,0.0,29.666666666666668
40969,40970,2014,9,4,1,3,12.0,93.65,1006.0,13.0,SW,1.0,0.0,0.0,47.333333333333336
40970,40971,2014,9,4,2,3,13.0,93.7,1005.0,14.0,SE,3.0,0.0,0.0,48.666666666666664
40971,40972,2014,9,4,3,3,12.0,93.65,1005.0,13.0,SE,5.0,0.0,0.0,74.33333333333333
40972,40973,2014,9,4,4,3,13.0,93.7,1004.0,14.0,SE,8.0,0.0,0.0,64.33333333333333
40973,40974,2014,9,4,5,3,13.0,93.7,1004.0,14.0,SE,11.0,0.0,0.0,56.333333333333336
40974,40975,2014,9,4,6,3,13.0,93.7,1004.0,14.0,SE,15.0,0.0,0.0,55.0
40975,40976,2014,9,4,7,3,14.0,87.93,1004.0,16.0,SE,19.0,0.0,0.0,50.666666666666664
40976,40977,2014,9,4,8,3,14.0,72.78,1004.0,19.0,SE,22.0,0.0,0.0,30.666666666666668
40977,40978,2014,9,4,9,3,15.0,64.54,1004.0,22.0,SW,2.0,0.0,0.0,30.333333333333332
40978,40979,2014,9,4,10,3,12.0,47.05,1004.0,24.0,SW,7.0,0.0,0.0,26.666666666666668
40980,40981,2014,9,4,12,3,16.0,54.14,1003.0,26.0,SW,21.0,0.0,0.0,27.333333333333332
40981,40982,2014,9,4,13,3,17.0,54.39,1002.0,27.0,SW,28.0,0.0,0.0,26.0
40982,40983,2014,9,4,14,3,18.0,54.65,1002.0,28.0,SW,35.0,0.0,0.0,30.0
40983,40984,2014,9,4,15,3,13.0,39.67,1002.0,28.0,SW,42.0,0.0,0.0,27.333333333333332
