No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM2.5
30447,2013,6,22,14,2,19.0,83.0,1008.0,22.0,NE,10.28,0.0,0.0,47.5
30448,2013,6,22,15,2,19.0,83.0,1007.0,22.0,NE,13.41,0.0,0.0,62.666666666666664
30449,2013,6,22,16,2,19.0,83.0,1007.0,22.0,NE,15.2,0.0,0.0,58.0
30450,2013,6,22,17,2,19.0,78.0,1007.0,23.0,SE,0.89,0.0,0.0,55.25
30451,2013,6,22,18,2,19.0,83.0,1007.0,22.0,SE,2.68,0.0,0.0,51.0
30452,2013,6,22,19,2,19.0,83.0,1007.0,22.0,SE,3.57,0.0,0.0,46.75
30453,2013,6,22,20,2,19.0,88.0,1007.0,21.0,SE,6.7,0.0,0.0,36.0
30454,2013,6,22,21,2,18.0,82.0,1007.0,21.0,SE,8.49,0.0,0.0,41.0
30455,2013,6,22,22,2,18.0,82.0,1008.0,21.0,SE,10.28,0.0,0.0,48.25
30456,2013,6,22,23,2,18.0,88.0,1007.0,20.0,cv,0.89,0.0,0.0,55.25
30457,2013,6,23,0,2,18.0,88.0,1007.0,20.0,SE,0.89,0.0,0.0,79.5
30458,2013,6,23,1,2,19.0,93.0,1006.0,20.0,SE,1.78,0.0,0.0,84.0
30459,2013,6,23,2,2,18.0,88.0,1006.0,20.0,SE,2.67,0.0,0.0,85.0
30460,2013,6,23,3,2,18.0,88.0,1006.0,20.0,SE,3.56,0.0,0.0,89.75
30461,2013,6,23,4,2,19.0,93.0,1006.0,20.0,SE,4.45,0.0,0.0,99.5
30462,2013,6,23,5,2,19.0,93.0,1005.0,20.0,NE,0.89,0.0,0.0,105.25
30463,2013,6,23,6,2,19.0,93.0,1005.0,20.0,cv,0.45,0.0,0.0,105.5
30464,2013,6,23,7,2,19.0,83.0,1005.0,22.0,NW,1.79,0.0,0.0,88.75
30465,2013,6,23,8,2,19.0,73.0,1005.0,24.0,NW,3.58,0.0,0.0,68.25
30466,2013,6,23,9,2,18.0,65.0,1005.0,25.0,NE,1.79,0.0,0.0,55.0
30467,2013,6,23,10,2,18.0,57.0,1004.0,27.0,cv,0.89,0.0,0.0,44.0
30468,2013,6,23,11,2,16.0,48.0,1004.0,28.0,cv,1.78,0.0,0.0,42.25
30469,2013,6,23,12,2,15.0,37.0,1003.0,31.0,NW,3.13,0.0,0.0,39.75
30470,2013,6,23,13,2,13.0,35.0,1003.0,30.0,cv,1.79,0.0,0.0,34.75
30471,2013,6,23,14,2,14.0,35.0,1002.0,31.0,cv,4.92,0.0,0.0,32.0
30472,2013,6,23,15,2,13.0,33.0,1001.0,31.0,SE,3.13,0.0,0.0,43.75
30473,2013,6,23,16,2,13.0,33.0,1001.0,31.0,SE,6.26,0.0,0.0,64.0
30474,2013,6,23,17,2,14.0,35.0,1000.0,31.0,SE,9.39,0.0,0.0,65.0
30475,2013,6,23,18,2,16.0,42.0,1001.0,30.0,SE,12.52,0.0,0.0,63.0
30476,2013,6,23,19,2,17.0,48.0,1001.0,29.0,SE,16.54,0.0,0.0,55.333333333333336
30477,2013,6,23,20,2,18.0,57.0,1001.0,27.0,SE,20.56,0.0,0.0,57.666666666666664
30478,2013,6,23,21,2,17.0,54.0,1002.0,27.0,SE,24.58,0.0,0.0,67.66666666666667
30479,2013,6,23,22,2,17.0,54.0,1003.0,27.0,SE,28.6,0.0,0.0,80.66666666666667
30480,2013,6,23,23,2,18.0,69.0,1003.0,24.0,SE,30.39,0.0,0.0,83.66666666666667
30481,2013,6,24,0,2,18.0,69.0,1003.0,24.0,SE,33.52,0.0,0.0,72.33333333333333
30482,2013,6,24,1,2,18.0,69.0,1003.0,24.0,SE,36.65,0.0,0.0,42.333333333333336
30483,2013,6,24,2,2,18.0,73.0,1003.0,23.0,SE,38.44,0.0,0.0,44.333333333333336
30484,2013,6,24,3,2,19.0,83.0,1002.0,22.0,SE,41.57,0.0,0.0,52.0
30485,2013,6,24,4,2,19.0,88.0,1003.0,21.0,cv,0.89,0.0,0.0,62.333333333333336
30486,2013,6,24,5,2,20.0,94.0,1003.0,21.0,SE,1.79,0.0,0.0,61.333333333333336
30487,2013,6,24,6,2,20.0,94.0,1003.0,21.0,SE,4.92,0.0,0.0,97.66666666666667
30488,2013,6,24,7,2,20.0,88.0,1003.0,22.0,SE,6.71,0.0,0.0,206.0
30489,2013,6,24,8,2,20.0,78.0,1004.0,24.0,SE,9.84,0.0,0.0,201.33333333333334
30490,2013,6,24,9,2,20.0,69.0,1004.0,26.0,cv,0.89,0.0,0.0,170.66666666666666
30491,2013,6,24,10,2,20.0,65.0,1002.0,27.0,SE,4.02,0.0,0.0,164.66666666666666
30492,2013,6,24,11,2,20.0,65.0,1003.0,27.0,SE,7.15,0.0,0.0,167.0
30493,2013,6,24,12,2,20.0,61.0,1003.0,28.0,SE,11.17,0.0,0.0,165.0
30494,2013,6,24,13,2,21.0,65.0,1002.0,28.0,SE,14.3,0.0,0.0,143.66666666666666
30495,2013,6,24,14,2,20.0,58.0,1002.0,29.0,SE,18.32,0.0,0.0,146.0
30496,2013,6,24,15,2,20.0,58.0,1001.0,29.0,SE,22.34,0.0,0.0,117.33333333333333
30497,2013,6,24,16,2,20.0,58.0,1000.0,29.0,SE,25.47,0.0,0.0,122.33333333333333
30498,2013,6,24,17,2,20.0,58.0,1000.0,29.0,SE,30.39,0.0,0.0,120.75
30499,2013,6,24,18,2,20.0,58.0,1000.0,29.0,SE,34.41,0.0,0.0,133.25
30500,2013,6,24,19,2,21.0,65.0,1000.0,28.0,SE,37.54,2.3,2.3,126.5
30501,2013,6,24,20,2,21.0,94.0,1001.0,22.0,NW,5.81,1.8,4.1,38.25
30502,2013,6,24,21,2,20.0,88.0,1000.0,22.0,SE,3.13,0.1,4.2,36.5
30503,2013,6,24,22,2,20.0,88.0,1002.0,22.0,cv,0.89,0.0,0.0,46.5
30504,2013,6,24,23,2,19.0,88.0,1002.0,21.0,NE,1.79,0.0,0.0,47.0
30505,2013,6,25,0,2,19.0,88.0,1002.0,21.0,cv,0.89,0.0,0.0,47.75
30506,2013,6,25,1,2,20.0,94.0,1002.0,21.0,cv,1.78,0.0,0.0,49.0
30507,2013,6,25,2,2,20.0,94.0,1002.0,21.0,cv,2.67,0.0,0.0,56.5
30508,2013,6,25,3,2,20.0,94.0,1003.0,21.0,NW,1.79,1.2,1.2,62.5
30509,2013,6,25,4,2,20.0,94.0,1002.0,21.0,SE,1.79,1.8,3.0,68.5
30510,2013,6,25,5,2,20.0,94.0,1001.0,21.0,NE,1.79,0.0,0.0,70.5
30511,2013,6,25,6,2,20.0,88.0,1001.0,22.0,cv,0.89,0.0,0.0,88.5
30512,2013,6,25,7,2,20.0,88.0,1001.0,22.0,NE,0.89,0.0,0.0,97.75
30513,2013,6,25,8,2,20.0,88.0,1001.0,22.0,cv,0.89,0.0,0.0,123.25
30514,2013,6,25,9,2,20.0,88.0,1001.0,22.0,cv,1.78,0.0,0.0,141.5
30515,2013,6,25,10,2,20.0,83.0,1001.0,23.0,NE,1.79,0.0,0.0,168.75
30516,2013,6,25,11,2,21.0,88.0,1001.0,23.0,NE,3.58,0.0,0.0,165.0
30517,2013,6,25,12,2,20.0,83.0,1001.0,23.0,SE,1.79,0.0,0.0,138.25
30518,2013,6,25,13,2,20.0,83.0,1000.0,23.0,cv,0.89,0.0,0.0,119.25
30519,2013,6,25,14,2,20.0,78.0,1000.0,24.0,cv,1.78,0.0,0.0,136.0
30520,2013,6,25,15,2,20.0,78.0,999.0,24.0,SE,3.13,0.0,0.0,149.75
30521,2013,6,25,16,2,21.0,83.0,998.0,24.0,SE,4.92,0.0,0.0,169.25
30522,2013,6,25,17,2,21.0,88.0,998.0,23.0,SE,6.71,0.1,0.1,187.0
30523,2013,6,25,18,2,21.0,88.0,999.0,23.0,SE,8.5,0.8,0.9,192.75
30524,2013,6,25,19,2,21.0,94.0,999.0,22.0,NW,5.81,0.1,1.0,172.5
30525,2013,6,25,20,2,21.0,94.0,998.0,22.0,SE,4.02,0.0,0.0,171.75
30526,2013,6,25,21,2,21.0,94.0,998.0,22.0,SE,5.81,0.0,0.0,160.0
30527,2013,6,25,22,2,21.0,88.0,998.0,23.0,SE,7.6,0.0,0.0,161.25
30528,2013,6,25,23,2,21.0,94.0,1000.0,22.0,SE,9.39,0.0,0.0,166.75
30529,2013,6,26,0,2,21.0,94.0,999.0,22.0,SE,11.18,0.0,0.0,177.0
30530,2013,6,26,1,2,20.0,88.0,998.0,22.0,cv,0.89,0.0,0.0,173.25
30531,2013,6,26,2,2,21.0,94.0,998.0,22.0,cv,1.78,0.1,0.1,168.75
30532,2013,6,26,3,2,19.0,88.0,998.0,21.0,NE,1.79,0.0,0.0,159.25
30533,2013,6,26,4,2,19.0,88.0,998.0,21.0,cv,0.89,0.0,0.0,161.0
30534,2013,6,26,5,2,20.0,94.0,998.0,21.0,cv,1.78,0.0,0.0,168.25
30535,2013,6,26,6,2,20.0,94.0,998.0,21.0,cv,2.67,0.0,0.0,178.25
30536,2013,6,26,7,2,21.0,94.0,998.0,22.0,cv,3.56,0.0,0.0,191.75
30537,2013,6,26,8,2,21.0,94.0,998.0,22.0,cv,4.45,0.0,0.0,196.75
30538,2013,6,26,9,2,21.0,88.0,998.0,23.0,SE,1.79,0.0,0.0,202.25
30539,2013,6,26,10,2,21.0,78.0,998.0,25.0,SE,3.58,0.0,0.0,199.5
30540,2013,6,26,11,2,21.0,73.0,998.0,26.0,SE,6.71,0.0,0.0,209.5
30541,2013,6,26,12,2,21.0,65.0,997.0,28.0,SE,8.5,0.0,0.0,209.66666666666666
30542,2013,6,26,13,2,22.0,65.0,997.0,29.0,SE,11.63,0.0,0.0,199.75
30543,2013,6,26,14,2,21.0,62.0,996.0,29.0,SE,14.76,0.0,0.0,141.0
30544,2013,6,26,15,2,21.0,55.0,995.0,31.0,SE,18.78,0.0,0.0,100.0
30545,2013,6,26,16,2,21.0,55.0,994.0,31.0,SE,24.59,0.0,0.0,95.0
30546,2013,6,26,17,2,22.0,58.0,994.0,31.0,SE,29.51,0.0,0.0,88.0
30547,2013,6,26,18,2,22.0,58.0,994.0,31.0,SE,33.53,0.0,0.0,96.75
30548,2013,6,26,19,2,22.0,62.0,995.0,30.0,SE,35.32,0.0,0.0,102.33333333333333
30549,2013,6,26,20,2,22.0,65.0,996.0,29.0,SE,38.45,0.0,0.0,121.66666666666667
30550,2013,6,26,21,2,22.0,69.0,997.0,28.0,SE,43.37,0.0,0.0,145.5
30551,2013,6,26,22,2,22.0,74.0,997.0,27.0,SE,47.39,0.0,0.0,259.0
30552,2013,6,26,23,2,20.0,78.0,997.0,24.0,NE,3.13,0.0,0.0,294.75
30553,2013,6,27,0,2,21.0,83.0,998.0,24.0,SE,0.89,0.0,0.0,218.5
30554,2013,6,27,1,2,19.0,78.0,997.0,23.0,NE,1.79,0.0,0.0,111.0
30555,2013,6,27,2,2,19.0,78.0,997.0,23.0,NW,4.02,0.0,0.0,111.66666666666667
30556,2013,6,27,3,2,19.0,88.0,997.0,21.0,cv,0.89,0.0,0.0,77.25
30557,2013,6,27,4,2,19.0,83.0,997.0,22.0,SE,0.89,0.0,0.0,62.0
30558,2013,6,27,5,2,19.0,78.0,998.0,23.0,NW,5.81,0.0,0.0,84.75
30559,2013,6,27,6,2,19.0,83.0,998.0,22.0,cv,0.89,0.0,0.0,89.33333333333333
30560,2013,6,27,7,2,20.0,78.0,998.0,24.0,NW,3.13,0.0,0.0,154.0
30561,2013,6,27,8,2,20.0,69.0,999.0,26.0,NW,6.26,0.0,0.0,225.33333333333334
30562,2013,6,27,9,2,19.0,58.0,998.0,28.0,NW,8.05,0.0,0.0,198.75
30563,2013,6,27,10,2,18.0,54.0,998.0,28.0,NW,11.18,0.0,0.0,87.5
30564,2013,6,27,11,2,17.0,43.0,998.0,31.0,NW,14.31,0.0,0.0,40.75
30565,2013,6,27,12,2,13.0,31.0,998.0,32.0,NE,3.13,0.0,0.0,31.0
30566,2013,6,27,13,2,14.0,31.0,998.0,33.0,SE,3.13,0.0,0.0,29.333333333333332
30567,2013,6,27,14,2,13.0,29.0,997.0,33.0,cv,1.79,0.0,0.0,26.0
30568,2013,6,27,15,2,15.0,32.0,997.0,34.0,cv,4.92,0.0,0.0,44.0
30569,2013,6,27,16,2,15.0,33.0,997.0,33.0,SE,1.79,0.0,0.0,48.75
30570,2013,6,27,17,2,16.0,38.0,996.0,32.0,NE,3.13,0.0,0.0,54.25
30571,2013,6,27,18,2,18.0,43.0,996.0,32.0,SE,3.13,0.0,0.0,83.25
30572,2013,6,27,19,2,20.0,55.0,998.0,30.0,SE,4.92,0.0,0.0,98.33333333333333
30573,2013,6,27,20,2,20.0,58.0,998.0,29.0,cv,0.89,0.0,0.0,102.5
30574,2013,6,27,21,2,22.0,69.0,998.0,28.0,SE,1.79,0.0,0.0,120.0
30575,2013,6,27,22,2,21.0,65.0,999.0,28.0,SE,3.58,0.0,0.0,144.0
30576,2013,6,27,23,2,22.0,74.0,999.0,27.0,NE,0.89,0.0,0.0,176.5
30577,2013,6,28,0,2,23.0,78.0,1000.0,27.0,SE,3.13,0.0,0.0,254.75
30578,2013,6,28,1,2,22.0,78.0,1000.0,26.0,SE,6.26,0.0,0.0,337.0
30579,2013,6,28,2,2,22.0,78.0,1000.0,26.0,SE,10.28,0.0,0.0,376.0
30580,2013,6,28,3,2,22.0,83.0,1000.0,25.0,cv,0.89,0.0,0.0,321.0
30581,2013,6,28,4,2,22.0,88.0,1000.0,24.0,NE,0.89,0.0,0.0,301.25
30582,2013,6,28,5,2,22.0,88.0,1001.0,24.0,SE,1.79,0.0,0.0,293.25
30583,2013,6,28,6,2,22.0,83.0,1001.0,25.0,SE,4.92,0.0,0.0,286.0
30584,2013,6,28,7,2,22.0,83.0,1002.0,25.0,SE,8.94,0.0,0.0,269.75
30585,2013,6,28,8,2,21.0,78.0,1002.0,25.0,SE,13.86,0.0,0.0,268.0
30586,2013,6,28,9,2,21.0,78.0,1002.0,25.0,SE,17.88,0.0,0.0,253.5
30587,2013,6,28,10,2,22.0,83.0,1002.0,25.0,SE,21.01,0.0,0.0,265.75
30588,2013,6,28,11,2,22.0,78.0,1002.0,26.0,SE,24.14,0.0,0.0,266.5
30589,2013,6,28,12,2,21.0,73.0,1002.0,26.0,SE,27.27,0.0,0.0,260.25
30590,2013,6,28,13,2,22.0,74.0,1001.0,27.0,SE,30.4,0.0,0.0,315.25
30591,2013,6,28,14,2,22.0,74.0,1001.0,27.0,SE,34.42,0.0,0.0,356.25
30592,2013,6,28,15,2,22.0,74.0,1000.0,27.0,SE,37.55,0.0,0.0,485.75
30593,2013,6,28,16,2,22.0,74.0,999.0,27.0,SE,41.57,0.0,0.0,488.25
30594,2013,6,28,17,2,22.0,74.0,999.0,27.0,SE,44.7,0.0,0.0,485.0
30595,2013,6,28,18,2,22.0,74.0,1000.0,27.0,SE,46.49,0.0,0.0,512.0
30596,2013,6,28,19,2,23.0,78.0,1000.0,27.0,cv,0.89,0.0,0.0,492.0
30597,2013,6,28,20,2,23.0,83.0,999.0,26.0,SE,3.13,0.0,0.0,452.75
30598,2013,6,28,21,2,23.0,88.0,1000.0,25.0,cv,0.89,1.0,1.0,330.0
30599,2013,6,28,22,2,19.0,93.0,1002.0,20.0,NW,1.79,0.4,1.4,34.5
30600,2013,6,28,23,2,19.0,88.0,1001.0,21.0,cv,1.79,0.2,1.6,29.75
30601,2013,6,29,0,2,20.0,88.0,1002.0,22.0,SE,3.13,0.0,0.0,31.0
30602,2013,6,29,1,2,20.0,94.0,1002.0,21.0,cv,0.89,0.1,0.1,43.25
30603,2013,6,29,2,2,20.0,94.0,1002.0,21.0,NE,1.79,0.0,0.0,63.0
30604,2013,6,29,3,2,20.0,94.0,1002.0,21.0,SE,1.79,0.0,0.0,64.0
30605,2013,6,29,4,2,20.0,94.0,1002.0,21.0,cv,0.45,0.0,0.0,65.25
30606,2013,6,29,5,2,20.0,94.0,1003.0,21.0,cv,0.9,0.0,0.0,66.25
30607,2013,6,29,6,2,20.0,88.0,1004.0,22.0,SE,1.79,0.3,0.3,63.0
30608,2013,6,29,7,2,20.0,88.0,1004.0,22.0,cv,0.89,0.0,0.0,60.5
30609,2013,6,29,8,2,20.0,88.0,1004.0,22.0,SE,1.79,0.0,0.0,60.0
30610,2013,6,29,9,2,20.0,88.0,1005.0,22.0,SE,3.58,0.0,0.0,77.25
30611,2013,6,29,10,2,20.0,88.0,1005.0,22.0,NE,1.79,0.0,0.0,100.5
30612,2013,6,29,11,2,20.0,83.0,1005.0,23.0,NE,3.58,0.0,0.0,110.25
30613,2013,6,29,12,2,21.0,83.0,1004.0,24.0,SE,3.13,0.0,0.0,118.75
30614,2013,6,29,13,2,21.0,83.0,1004.0,24.0,SE,6.26,0.0,0.0,122.5
30615,2013,6,29,14,2,21.0,83.0,1004.0,24.0,cv,0.89,0.0,0.0,140.5
30616,2013,6,29,15,2,22.0,83.0,1004.0,25.0,NE,1.79,0.0,0.0,153.75
30617,2013,6,29,16,2,22.0,78.0,1004.0,26.0,NW,3.13,0.0,0.0,137.0
30618,2013,6,29,17,2,22.0,74.0,1004.0,27.0,NW,4.92,0.0,0.0,133.5
30619,2013,6,29,18,2,23.0,83.0,1004.0,26.0,NE,1.79,0.0,0.0,136.75
30620,2013,6,29,19,2,22.0,83.0,1004.0,25.0,NE,3.58,0.0,0.0,145.75
30621,2013,6,29,20,2,22.0,88.0,1005.0,24.0,cv,0.89,0.0,0.0,151.75
30622,2013,6,29,21,2,22.0,88.0,1005.0,24.0,cv,1.78,0.0,0.0,161.5
30623,2013,6,29,22,2,22.0,94.0,1005.0,23.0,NW,1.79,0.0,0.0,168.25
30624,2013,6,29,23,2,22.0,94.0,1005.0,23.0,cv,0.89,0.0,0.0,181.0
30625,2013,6,30,0,2,22.0,94.0,1005.0,23.0,NW,1.79,0.0,0.0,186.0
30626,2013,6,30,1,2,21.0,88.0,1005.0,23.0,cv,0.89,0.0,0.0,183.25
30627,2013,6,30,2,2,21.0,94.0,1004.0,22.0,NW,0.89,0.0,0.0,182.5
30628,2013,6,30,3,2,21.0,94.0,1004.0,22.0,SE,0.89,0.0,0.0,186.0
30629,2013,6,30,4,2,21.0,94.0,1004.0,22.0,cv,0.89,0.0,0.0,194.0
30630,2013,6,30,5,2,21.0,94.0,1004.0,22.0,cv,1.78,0.0,0.0,194.0
30631,2013,6,30,6,2,21.0,94.0,1005.0,22.0,SE,0.89,0.0,0.0,190.0
30632,2013,6,30,7,2,22.0,94.0,1004.0,23.0,SE,4.02,0.0,0.0,236.0
30633,2013,6,30,8,2,22.0,88.0,1005.0,24.0,SE,5.81,0.0,0.0,250.0
30634,2013,6,30,9,2,22.0,88.0,1005.0,24.0,SE,7.6,0.0,0.0,270.0
30635,2013,6,30,10,2,22.0,83.0,1004.0,25.0,SE,10.73,0.0,0.0,244.0
30636,2013,6,30,11,2,23.0,78.0,1004.0,27.0,SE,14.75,0.0,0.0,178.0
30637,2013,6,30,12,2,23.0,78.0,1004.0,27.0,SE,17.88,0.0,0.0,167.0
30638,2013,6,30,13,2,23.0,74.0,1003.0,28.0,SE,19.67,0.0,0.0,156.0
30639,2013,6,30,14,2,23.0,74.0,1002.0,28.0,SE,22.8,0.0,0.0,174.0
30640,2013,6,30,15,2,23.0,74.0,1002.0,28.0,SE,26.82,0.0,0.0,174.25
30641,2013,6,30,16,2,23.0,74.0,1002.0,28.0,SE,28.61,0.0,0.0,166.75
30642,2013,6,30,17,2,24.0,78.0,1003.0,28.0,cv,0.89,0.0,0.0,167.0
30643,2013,6,30,18,2,24.0,78.0,1001.0,28.0,SE,1.79,0.0,0.0,175.0
30644,2013,6,30,19,2,24.0,83.0,1002.0,27.0,SE,4.92,0.0,0.0,193.5
30645,2013,6,30,20,2,23.0,78.0,1002.0,27.0,NE,1.79,0.0,0.0,203.25
30646,2013,6,30,21,2,23.0,83.0,1002.0,26.0,SE,3.13,0.0,0.0,101.0
30647,2013,6,30,22,2,23.0,83.0,1003.0,26.0,cv,0.89,0.0,0.0,120.0
30648,2013,6,30,23,2,23.0,88.0,1003.0,25.0,cv,1.78,0.0,0.0,150.5
30649,2013,7,1,0,2,23.0,88.0,1002.0,25.0,cv,2.67,0.0,0.0,162.5
30650,2013,7,1,1,2,22.0,83.0,1001.0,25.0,cv,3.56,0.0,0.0,153.5
30651,2013,7,1,2,2,22.0,88.0,1000.0,24.0,SE,3.13,0.0,0.0,158.5
30652,2013,7,1,3,2,22.0,88.0,1000.0,24.0,cv,0.89,0.0,0.0,156.25
30653,2013,7,1,4,2,22.0,88.0,1000.0,24.0,NE,0.89,0.0,0.0,158.0
30654,2013,7,1,5,2,22.0,88.0,1000.0,24.0,cv,0.45,0.0,0.0,161.0
30655,2013,7,1,6,2,22.0,88.0,1000.0,24.0,cv,1.34,0.0,0.0,162.0
30656,2013,7,1,7,2,22.0,83.0,1001.0,25.0,SE,1.79,0.0,0.0,159.75
30657,2013,7,1,8,2,22.0,83.0,1001.0,25.0,cv,0.89,0.0,0.0,160.75
30658,2013,7,1,9,2,22.0,83.0,1001.0,25.0,SE,3.13,0.0,0.0,157.75
30659,2013,7,1,10,2,22.0,83.0,1000.0,25.0,SE,4.92,0.0,0.0,160.5
30660,2013,7,1,11,2,23.0,83.0,1000.0,26.0,cv,0.89,0.0,0.0,172.5
30661,2013,7,1,12,2,23.0,83.0,1000.0,26.0,NE,0.89,0.0,0.0,181.0
30662,2013,7,1,13,2,23.0,83.0,999.0,26.0,NW,1.79,0.0,0.0,183.0
30663,2013,7,1,14,2,23.0,83.0,998.0,26.0,SE,1.79,0.0,0.0,195.0
30664,2013,7,1,15,2,23.0,83.0,998.0,26.0,SE,4.92,0.0,0.0,221.5
30665,2013,7,1,16,2,23.0,83.0,998.0,26.0,NE,1.79,0.0,0.0,214.5
30666,2013,7,1,17,2,23.0,88.0,997.0,25.0,NE,3.58,0.2,0.2,211.25
30667,2013,7,1,18,2,22.0,83.0,997.0,25.0,SE,3.13,0.7,0.9,179.75
30668,2013,7,1,19,2,22.0,83.0,997.0,25.0,NE,3.13,0.1,1.0,166.75
30669,2013,7,1,20,2,22.0,88.0,996.0,24.0,SE,1.79,0.2,1.2,93.5
30670,2013,7,1,21,2,22.0,88.0,996.0,24.0,SE,3.58,7.0,8.2,71.0
30671,2013,7,1,22,2,22.0,88.0,996.0,24.0,SE,5.37,5.3,13.5,50.0
30672,2013,7,1,23,2,23.0,94.0,995.0,24.0,NE,3.13,8.2,21.7,45.5
30673,2013,7,2,0,2,21.0,88.0,994.0,23.0,NW,4.92,15.5,37.2,28.75
30674,2013,7,2,1,2,20.0,94.0,995.0,21.0,NW,10.73,1.5,38.7,15.25
30675,2013,7,2,2,2,19.0,88.0,995.0,21.0,NW,16.54,0.0,0.0,14.25
30676,2013,7,2,3,2,19.0,88.0,994.0,21.0,NW,19.67,0.0,0.0,13.25
30677,2013,7,2,4,2,19.0,88.0,994.0,21.0,NW,23.69,0.0,0.0,8.75
30678,2013,7,2,5,2,18.0,88.0,994.0,20.0,NW,25.48,0.0,0.0,8.25
30679,2013,7,2,6,2,19.0,83.0,994.0,22.0,NW,28.61,0.0,0.0,11.0
30680,2013,7,2,7,2,19.0,73.0,995.0,24.0,NW,32.63,0.0,0.0,10.0
30681,2013,7,2,8,2,19.0,61.0,996.0,27.0,NW,34.42,0.0,0.0,11.5
30682,2013,7,2,9,2,19.0,58.0,996.0,28.0,NW,37.55,0.0,0.0,10.0
30683,2013,7,2,10,2,17.0,48.0,996.0,29.0,NW,43.36,0.0,0.0,11.25
30684,2013,7,2,11,2,17.0,43.0,996.0,31.0,NW,48.28,0.0,0.0,12.5
30685,2013,7,2,12,2,15.0,35.0,996.0,32.0,NW,55.43,0.0,0.0,14.5
30686,2013,7,2,13,2,15.0,32.0,996.0,34.0,NW,62.58,0.0,0.0,9.0
30687,2013,7,2,14,2,15.0,32.0,995.0,34.0,NW,69.73,0.0,0.0,8.75
30688,2013,7,2,15,2,15.0,30.0,995.0,35.0,NW,75.54,0.0,0.0,18.0
30689,2013,7,2,16,2,15.0,28.0,994.0,36.0,NW,81.35,0.0,0.0,17.75
30690,2013,7,2,17,2,14.0,28.0,994.0,35.0,NW,88.5,0.0,0.0,16.75
30691,2013,7,2,18,2,14.0,28.0,994.0,35.0,SE,5.81,0.0,0.0,18.75
30692,2013,7,2,19,2,16.0,34.0,994.0,34.0,SE,9.83,0.0,0.0,21.5
30693,2013,7,2,20,2,17.0,38.0,994.0,33.0,SE,15.64,0.0,0.0,22.25
30694,2013,7,2,21,2,18.0,43.0,995.0,32.0,SE,21.45,0.0,0.0,21.5
30695,2013,7,2,22,2,18.0,45.0,995.0,31.0,SE,27.26,0.0,0.0,23.25
30696,2013,7,2,23,2,18.0,48.0,995.0,30.0,SE,32.18,0.0,0.0,23.25
30697,2013,7,3,0,2,19.0,54.0,995.0,29.0,SE,35.31,0.0,0.0,28.25
30698,2013,7,3,1,2,18.0,51.0,995.0,29.0,NW,1.79,0.0,0.0,27.5
30699,2013,7,3,2,2,20.0,73.0,995.0,25.0,cv,0.89,0.0,0.0,29.5
30700,2013,7,3,3,2,20.0,83.0,995.0,23.0,NE,1.79,0.0,0.0,36.0
30701,2013,7,3,4,2,20.0,88.0,995.0,22.0,NE,2.68,0.0,0.0,36.5
30702,2013,7,3,5,2,20.0,88.0,996.0,22.0,NE,3.57,0.0,0.0,44.75
30703,2013,7,3,6,2,21.0,83.0,996.0,24.0,NW,1.79,0.0,0.0,57.25
30704,2013,7,3,7,2,21.0,69.0,996.0,27.0,NW,3.58,0.0,0.0,46.75
30705,2013,7,3,8,2,21.0,62.0,997.0,29.0,NE,1.79,0.0,0.0,30.5
30706,2013,7,3,9,2,19.0,48.0,997.0,31.0,NW,4.02,0.0,0.0,28.75
30707,2013,7,3,10,2,18.0,43.0,996.0,32.0,NE,4.02,0.0,0.0,10.5
30708,2013,7,3,11,2,19.0,43.0,996.0,33.0,NE,8.04,0.0,0.0,18.0
30709,2013,7,3,12,2,16.0,32.0,995.0,35.0,NW,5.81,0.0,0.0,21.0
30710,2013,7,3,13,2,16.0,30.0,995.0,36.0,NW,8.94,0.0,0.0,27.25
30711,2013,7,3,14,2,14.0,26.0,995.0,36.0,NW,13.86,0.0,0.0,25.0
30712,2013,7,3,15,2,15.0,28.0,994.0,36.0,NW,17.88,0.0,0.0,17.75
30713,2013,7,3,16,2,17.0,34.0,994.0,35.0,NW,21.9,0.0,0.0,22.25
30714,2013,7,3,17,2,14.0,28.0,994.0,35.0,NW,25.92,0.0,0.0,13.0
30715,2013,7,3,18,2,15.0,30.0,994.0,35.0,NW,29.94,0.0,0.0,15.25
30716,2013,7,3,19,2,17.0,38.0,994.0,33.0,NW,31.73,0.0,0.0,29.25
30717,2013,7,3,20,2,20.0,58.0,994.0,29.0,cv,0.89,0.0,0.0,45.5
30718,2013,7,3,21,2,20.0,61.0,995.0,28.0,NW,1.79,0.0,0.0,56.25
30719,2013,7,3,22,2,20.0,52.0,995.0,31.0,NW,4.92,0.0,0.0,53.0
30720,2013,7,3,23,2,21.0,69.0,995.0,27.0,cv,0.89,0.0,0.0,50.25
30721,2013,7,4,0,2,19.0,54.0,995.0,29.0,NW,3.13,0.0,0.0,57.0
30722,2013,7,4,1,2,19.0,61.0,995.0,27.0,NE,1.79,0.0,0.0,57.75
30723,2013,7,4,2,2,18.0,65.0,994.0,25.0,NW,0.89,0.0,0.0,54.75
30724,2013,7,4,3,2,19.0,78.0,994.0,23.0,NW,4.02,0.0,0.0,32.0
30725,2013,7,4,4,2,20.0,78.0,994.0,24.0,NW,5.81,0.0,0.0,32.25
